,name,tweet
55,OluwaYettie,"OMG. Let me somersault first abeg. 🤸🏾‍♀️🤸🏾‍♀️🤸🏾‍♀️

Two ladies from Nigeria just reached out they got in as finalist for Toptal scholarship in Africa region. 

I’m more than excited I shared my application files as a guide. POWER OF WOMEN HELPING WOMEN!!! 

Let’s bring this home again 💪🏽"
56,OluwaYettie,✅✅ https://t.co/Xgkb1PzXFy
57,OluwaYettie,Thanks for the shout out 😅 https://t.co/nMiONlGwCc
58,OluwaYettie,"Happy Birthday to one of the ladies that’s shaking the techpreneur world in Nigeria and beyond. You’re blessed @aigehi 

I can’t wait to witness the execution of your project. All the best sis 💕"
59,OluwaYettie,"To everyone who always take their time to tag me on one tweet or the other on learning about new stuffs or making new discoveris in the AI space, I'm immensely grateful.
Please, keep them coming."
60,OluwaYettie,"Hi everyone, A friend needs your help. If you sell stuffs via social media, they will like to get some important info from you. Takes about 3mins.

Please kindly help... https://t.co/Lac3UhEhof"
61,OluwaYettie,"Yen yen yen - https://t.co/CKXZZCyJNs
#okbye"
62,OluwaYettie,Super interesting. Learning just got better. see this @Mokeam https://t.co/yvJeLUOkj6
63,OluwaYettie,"Gosh @allenakinkunle 
I covet how you explain stuff. I'd get there someday :) 
@farouqzaib will just be doing like Tout 😂"
64,OluwaYettie,"Yayyyyy, super cool. Pretty much excited for you. 
Now it's your turn to motivate me :) https://t.co/KbFxKE3cHF"
65,OluwaYettie,okay okay this is very much inspiring - https://t.co/MIpez2kcEj
66,OluwaYettie,"When the Lord makes it clear you're to follow Him in this new direction, focus fully on Him and refuse to be distracted by comparisons with others. #gratefulHeart"
67,OluwaYettie,"Late 2017 and early 2018, I almost gave up on my FAITH. I was in a dark place where NOTHING was working out. Eventually,I ran back to God. 
Aug till now, I can't believe the events happening in my life. When God decides to show up, all PROTOCOLS bow for your sake! #gratefulheart"
68,OluwaYettie,"She's the definition of ""RESILIENCE""
I celebrate you now and forever @Opetunde_ https://t.co/IofMp4B9SY"
69,OluwaYettie,"Awwww @Opetunde_ - I think you hype me more than I am. ahahah
Thanks so much my darling, may the world honor and celebrate you. I'm excited, bless your heart baby girl :) https://t.co/4NvGIQ9zGP"
70,OluwaYettie,Another friend on 🔥🔥🔥🔥 https://t.co/jH2u3hlmL7
71,OluwaYettie,My friends are 🔥🔥🔥🔥🔥 https://t.co/fh0Y4qJkCD
72,OluwaYettie,"Lol, life happened. Still trying not to drown in the storm #brb https://t.co/gCsraZkclM"
73,OluwaYettie,"Wisdom of the crowd. A new obsession. Thanks @Haleeboi 
You obviously know my taste. Send more in the future, please :)"
74,OluwaYettie,"Help us not be haste when it comes to temporal blessings
And always see them for what they're actually meant to be
A mere extension of Your love and kindness
Extended to an undeserved humanity
Help us not see greater... https://t.co/PfUur1Zv82"
75,OluwaYettie,"We will not lose heart
Even though this present age will waste away
We will surely suffer, but it's a slight momentary trouble
The deconstruction is painful, but the transformation is beautiful
When we the children... https://t.co/75RGBOQt1m"
76,OluwaYettie,Guy is super good and makes ML seems like magic :) https://t.co/lnBkzgKXnq
77,OluwaYettie,Big props to you for the invite and everyone who was part of this. It means a lot ot me 🍷 https://t.co/b3D7lUzxS4
78,OluwaYettie,Big thanks to @ibivarley of @devinvogue for the opportunity to share my little knowledge. I was skeptical about the Tweet chat because I really do not much have industry experience in this field but I'm glad I took the bull by the horn. Many thanks also to everyone who joined 💓
79,OluwaYettie,"It's unlikely that robots and computers will totally take the place of doctors and nurses, but AI can't be ignored in its efforts to revolutionize the healthcare industry. It's time we prepare our minds and that of the Generation Z!!! #FutureofAI #IYD2018 https://t.co/b5gRPGzIQA"
80,OluwaYettie,"I should mention that the notion that we can go to University for four years and then spend that knowledge for the next 30 is over. If you want to be a lifelong employee anywhere today, you have to be a lifelong learner. #FutureofAI #IYD2018 - (1/?) https://t.co/n1KBEMiCfT"
81,OluwaYettie,"Hmmm, I really love the power of AI and I think my answer is NOPE, can’t think of any for now. Probably it’ll make us lazy. 
I am personally looking forward to building my own Chef Robot.  
After all, our lives should be easier than our ancestors! 😜 (1/1) https://t.co/eVl2SwV7qW"
82,OluwaYettie,"This depends on a case by case. I feel the way a robot will be commercialized in the healthcare system will be way different in other fields like agriculture, manufacturing, etc. #FutureofAI #IYD2018 (1/?) https://t.co/ACMVegvpvC"
83,OluwaYettie,"I’m not sure about the state of this in Africa honestly, but I’d like to emphasize here that AI is somewhat a necessary evil. I also think the goverment has a small role to play in unemployment caused by Robots, I might be wrong about this. #FutureofAI #IYD2018 (1/?) https://t.co/1STUmo3CLz"
84,OluwaYettie,Quite straightforward. By being innovative creators and users of technology. By having less people who are technophobic as well. #FutureofAI #IYD2018 - (1/1) https://t.co/TWqxFTGQ5b
85,OluwaYettie,"Yes, they will. I think in every field, we should all be ready to learn new skills and more importantly, be ready not to make a fuss about learning them. We have no choice but to be cheerful to Innovations, they will never stop coming :)  #FutureofAI #IYD2018 (1/1) https://t.co/8ujwtfAwoK"
86,OluwaYettie,This is quite an interesting question. I'm determined to go political on it 😜.  It’s a bit tricky to pinpoint who can be sued as it tends to differ in scenarios. Let me explain. #FutureofAI #IYD2018 -(1/?) https://t.co/I6vdVFU6NF
87,OluwaYettie,"Someone once asked me some months back what I'd do if AI can write same software perfectly like I can. I remembered smiling cheerfully and saying ""I'm not going to do much, I'm just going to switch my job"". #FutureofAI #IYD2018 (1/?) https://t.co/KFaGAuxm6D"
88,OluwaYettie,"In Africa? Yes - Medical institutions from Morocco, Cameroon and South Africa currently use SOPHiA artificial intelligence to advance clinical genomics across Africa. #FutureofAI #IYD2018  - (1/?) https://t.co/YFVAALHNfL"
89,OluwaYettie,The truth is the ability to adapt and change rapidly in response to AI requires a high degree of organizational agility especially in our society. Africa still has a very long way to go in this space!!! #FutureofAI #IYD2018 - 1 https://t.co/aqi5RDmqC3
90,OluwaYettie,"Generally, The process of programming and testing will become increasingly automated, significantly reduce the number of people required in the supply chain resources and information. #FutureofAI #IYD2018 - 1 https://t.co/bTzDRwWJno"
91,OluwaYettie,"Hey people, I'm Yetty a software developer @Andela and a self-taught ML engineer. And finally, a grad student of AI and Robotics starting Summer. https://t.co/hWcpUqvuXY"
92,OluwaYettie,Call for papers: https://t.co/KrPFN6j6nX
93,OluwaYettie,Kindly follow back. Would like to DM you @Superflycook32
94,OluwaYettie,I haven't done much in this field but we shall google your questions together 😜 https://t.co/T1D0BeMze5
95,OluwaYettie,"Rehearsals begin at 40
Curtains up at 50
Standing ovations at 60 
Encores at 70 and so it goes.
How can they see we have finished when we've just begun? 🍷

#TheTimelessWoman"
96,OluwaYettie,"Several times in different places and scenarios. In fact, a team member who works remotely and has never spoken to me or met me before has addressed me as a Guy. #plentycasesofthis
I don't even have the energy to drive these type of conversations again.
#wewillbealrightlaslas 😂 https://t.co/TpuFrvrFWN"
97,OluwaYettie,"Sweet Lord has a way of making things turn around rapidly in seconds. He walks into the room and booom cha cha, all begin to align and makes sense. #thisGodIServe"
98,OluwaYettie,If I had known the life I was searching for was already mine. Light eventually came up at the tunnel :)
99,OluwaYettie,The person that wrote this caption is plain wicked sha...... but some elements of truth can be found 😝😅 https://t.co/MclcTWqVE1
100,OluwaYettie,"In the whole of Nigeria, nah me e dey worry pass 🤣🤣🤣. https://t.co/PK6tNRg84c"
101,OluwaYettie,"Remember that WIT scholarship that I won $5000? It’s here again for 2019. Happy to provide guidance and support for those interested. I’m a DM away!!!

https://t.co/S2YNwT8aJg"
102,OluwaYettie,Can I get just your sim without the device? @SmileComsNG
103,OluwaYettie,"1. Root from Person of interest
2. Chloe O Brian from 24
3. Cara the Mord sith from Legend of the seeker. 

My favorite still remains Root. Probably because she hacked an AI system 😛😝 https://t.co/vIEEaVvqKN"
104,OluwaYettie,Thanks for having me :) https://t.co/aO5s8wagW7
105,OluwaYettie,"Wow, I thought I was the only one with these issues. That debit of a thing is the most annoying and their service is always down @ntelcare @ntelng https://t.co/2hRwlilFM2"
106,OluwaYettie,"I super agree with this. Over a week with no internet, they’re still fixing it. I had to port to @9mobileng before they jeopardize my income 🙄🙄🙄 https://t.co/sXJM36TvSp"
107,OluwaYettie,Do you have an unlimited data plan? @9mobileng
108,OluwaYettie,"Sincere apologies,I should have done this since yesterday but @ntelng decides not to give me internet since Saturday evening.
Androidthings starter kit winner - @omomimii
Tshirt - @iamserverr

Winners should DM me to plan collection. 
I'm apologizing to others,wish I had more :( https://t.co/yuw2LlyY1X"
109,OluwaYettie,"Got some stuff for a weekend giveaway!
1. A maths themed shirt(You must be doing AI related stuff to win)
2. An androidthings starter kit(Must be a female doing Android related stuff)

Will pick winners randomly by comments on this tweet. 
P.S: You'd be responsible for pickup. :) https://t.co/Z0yYaTodpt"
110,OluwaYettie,Quora my best comedian is here again: https://t.co/k7qky9S8KB https://t.co/k7qky9S8KB
111,OluwaYettie,"Wow, this is such an incredible news. https://t.co/Bjt0AC0WZS"
112,OluwaYettie,Amen!!! By God's grace :) https://t.co/J9sXWDUUl8
113,OluwaYettie,"I’m grateful to my folks for giving me a computer at the age of 10. More importantly, allowing me to choose my career part. My mum especially for suggesting to sit with me during the Andela boot camp when I almost gave up. 
I feel for this lady and I hope she makes it through. 😌 https://t.co/1rcItYTF7e"
114,OluwaYettie,Thank you jare. We 👏 don’t 👏need 👏 no 👏pity 👏party 👏. https://t.co/xt931epLTb
115,OluwaYettie,"Once heard a research thesis for SS peeps was disapproved in the UK, no one will release funds for a disease that doesn't concern them of course. I can't blame them for such. 
I just discovered we stupidly love like this in Nigeria OR peeps are not educated enough yet? Phewwww https://t.co/sAZloCAjRT"
116,OluwaYettie,"cc: @Mokeam @ConsonanceClub @bharlow058 @thaymieh 
Tag anyone who might need this :) https://t.co/yqY6P7x5bd"
117,OluwaYettie,"I've been wanting to learn swimming for ages now, shyness won't let me oooo..... SIGHHHH"
118,OluwaYettie,"Those days - https://t.co/yO7pfL8DV0
#ifyouknowyouknow"
119,OluwaYettie,"If everything is under your control, you're not going fast enough!"
120,OluwaYettie,"Of course, I wouldn’t see this kind of comment and allow the writer go to sleep with that kind of mindset. Times are changing, you either catch up or remain in your mirage of assumptions. Next!!! 

Shout out to all African developers who are changing the stereotypes. 💪🏽💪🏽 https://t.co/NdIm5si71L"
121,OluwaYettie,I love the way Computer science studies nature to adapt techniques for improvement. More interesting to see it in AI - https://t.co/AvW7C90Sgr
122,OluwaYettie,The update I get from this site gives me excitement: https://t.co/AjWBfhxGGP
123,OluwaYettie,"Hello mentors, got a Question: ""What's the different trademark between Reinforcement learning and Evolution strategies? How do they really differ? What cases does one thrive better than the other?""

Please, kindly tag anyone who can help with an answer. Gracias!"
124,OluwaYettie,Nitoripe kini ooo??? https://t.co/wsLlfm3nrM
125,OluwaYettie,👌👌👌 https://t.co/6YFK69RkZe
126,OluwaYettie,"I have fears CS == programming seems to be ""a thing"". Do we even have initiatives that focus on other aspects of CS asides programming in Nigeria? Software testing, UX research, Graphics, Networking, Hardware. Pardon my negligence, I'm only curious. PS: CS means Computer science"
127,OluwaYettie,totally love this :) https://t.co/4hkxufYxrw
128,OluwaYettie,"If you're a company looking for an intern or permanent positions in these fields(Data Science/ML/AI) in Nigeria, kindly DM either; @tejuafonja @ruqoyyasadiq @e911miri @OluwaYettie  @kantologist - Please help repost this :)"
129,OluwaYettie,oh my my the last paragraph almost killed me mehn https://t.co/3yphbG7uYG
130,OluwaYettie,It was really lovely to meet you @ledell and such an exciting time to be part of this community. #LagosWiMLDS https://t.co/RkMgABoPeh
131,OluwaYettie,This is real good. I won't mention the most dumbest university reply I've seen but I know I would tell anyone who wants to go there about it to re-consider. https://t.co/oHff6ub3ax
132,OluwaYettie,Sweeeeeettttt https://t.co/ZdWesMsvO2
133,OluwaYettie,Who wrote this article? I just need them to lay hands on me abeg! https://t.co/sQ1vDWcQL1
134,OluwaYettie,"Guyssss my day is made. Had a chat with one of the ML Vision API engineers at the Google I/O codelabs to figure out more about the backend infrastructure. In his words, “you do know quite a lot in this field, you should join us”. 

Ah let me somersault again.Who? Me?Know what?🤔"
135,OluwaYettie,Really really incredible. 💪🏽💪🏽💪🏽 https://t.co/1fZ0e9PR1c
136,OluwaYettie,Plus 1billion RT to this. I love my ancestors :) https://t.co/a2YD6Zdlht
137,OluwaYettie,✊🏾✊🏾✊🏾 https://t.co/rZjjEafesP
138,OluwaYettie,#ShareTheJourney #AfricaAtIO18 - Super excited!!! https://t.co/bgrvobokpv
139,OluwaYettie,#ShareTheJourney #AfricaAtIO18 #io18 #WomenInTech Was so nice meeting you and hearing about the awesome things you're doing. My Ghana family keeps growing :) https://t.co/kDLetLbDDP
140,OluwaYettie,Applications are now open for the #SLAAccelerator - a 3 month training program for women led #tech businesses in Nigeria. Follow @SheLeadsAfrica and visit https://t.co/sqld70C64W Spread the word and apply by May 20.
141,OluwaYettie,Let 👏 the 👏 beauty 👏 of 👏 what 👏 you 👏 love 👏 be 👏 what 👏 you 👏 do 👏.
142,OluwaYettie,🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/LuDdP9Bki4
143,OluwaYettie,"Lmaooooo, this is so geekily hilarious! 😂😂😂 @ruqoyyasadiq @kantologist @e911miri @tejuafonja @jennifazor https://t.co/uH1Z2XhS2K"
144,OluwaYettie,THREAD ooooo https://t.co/D4p6ciKhJh
145,OluwaYettie,My peopleeeee :) https://t.co/pcUciiydtm
146,OluwaYettie,"As innnnnnnn...... no time, just move on. https://t.co/dbCwXUMsJC"
147,OluwaYettie,"Awwww, thanks for your kind words. I promised myself today to build myself to the capacity to help in the next batch. We need more female mentors in the field yo!!! 4 out of 40 is a sore to my eyes 😰 https://t.co/T2vigXUm9G"
148,OluwaYettie,"Finding a mentor who's genuinely interested in your growth is very KEY. Else, it doesn't make sense trying to seek help from someone who cares less about your growth. May we be them! May we have them as mentors! 
Trust me, you'll know when someone is interested in your growth!!!"
149,OluwaYettie,"I see @jerofad on the list, he's my mentor as well. Excited for his future mentee :) https://t.co/Y6P4qu1lls"
150,OluwaYettie,"The excitement I had this morning when I found out a lot of ladies in Nigeria got the Udacity Data science challenge scholarship.

Can't wait to see the amazing stories that will grow out of this. Congratulations to everyone who got in. https://t.co/9RrkWa7c6A"
151,OluwaYettie,"If there's any reason why I've decided to get into politics today and not just on the surface but starting out as a protege, @theplatformng is one of it. And if there's anything I'm very passionate about, it's getting ICT more prounouced and embraced. We will start somewhere! https://t.co/GqYKLKNHAw"
152,OluwaYettie,So true!!! People didn't pray to fly in the air neither did they pray to build an electric car. ACTIONS!!! https://t.co/8ksTsTOS89
153,OluwaYettie,All we know is pray about the problems.....Mtchew https://t.co/DoTfSUT9LI
154,OluwaYettie,Ahahahahahha https://t.co/akGVQ4gYna
155,OluwaYettie,"This is something I've been thinking of for a while. It's seems the norm is after 4 years, another person comes in and there's a new agenda and the old one is discarded. I love the blueprint - growth plan part. https://t.co/ib2pgzMcZl"
156,OluwaYettie,Kai..... I believe we still have people who aren't selfish sha. It's painful a lot of us feel this way. I still believe in Nigeria. https://t.co/JXRgZCps04
157,OluwaYettie,Hmmmmmmmmm https://t.co/a9VHRLGKQY
158,OluwaYettie,"Lol. Someone once asked me what I will do if we have AI systems that could ""code just like humans"". I smiled and said, ""then I'll do something else, there's always something left that I know I can do in this life"".

I think that mindset is one majority need to embrace. :) https://t.co/7gSVJN8fwN"
159,OluwaYettie,"But in developed countries, they have several things automated and people still have jobs. What are they doing differently? Is this just a matter of out mindset? I'm curious https://t.co/qHTeuNql4H"
160,OluwaYettie,😱😱😱😥😥😥 https://t.co/xLRsRR6Bts
161,OluwaYettie,"Goshhhhhhhh. We're a long wayyyyyyy. I'm glad we have initiatives like @TeencodeA @CodeLagos 

In 5-10 years, I'm 60% sure we'll have less technophobic people. Yet, you see them operate facebook and Instagram. SMH https://t.co/il8gL5QVIK"
162,OluwaYettie,True!!! https://t.co/NruqFEbDBN
163,OluwaYettie,Right? Sighhhhhhhhhhh. I won't be discouraged. A friend was telling me there's no way I would be in politics and won't be involved in dirty games like corruption. It scares me honestly. https://t.co/cmb3xLt78K
164,OluwaYettie,Awwwwwnnnnn 😘😘😘😘😘 https://t.co/jRspIAy5PW
165,OluwaYettie,"This reminds me of when I worked in a University where the IT unit built an e-learning platform and we were conducting seminars and training for the lecturers. I recall a lot of them complaining and saying they prefer the manual way of marking assignments,etc. #technophobicPeople https://t.co/5IhNCythgI"
166,OluwaYettie,"I tell you. Imagine someone who paid for their passport online and on getting to the NIN office, they said it's government money and he had to make some extra payment. 

Enforcement of the use of these platforms is also very vital!!! https://t.co/MCH0myZHRj"
167,OluwaYettie,"Oh I see......... well, let's start somewhere right? cc: @nonesensebyodai https://t.co/hdilv8tUB0"
168,OluwaYettie,"Ahahhahaah, first step to being informed. Thanks, Iyin! https://t.co/iHe50l1bDn"
169,OluwaYettie,"I don't know the specifics of the Minister of ICT in Nigeria but I do know that I'm very passionate about automating things without being cheated in the process. Ranging from voting, PVC, passport and NIN acquisition, driving license, vehicle registration,etc. 
#GetInvolvedNG https://t.co/oDzuE2WHFS"
170,OluwaYettie,I think this is generally a black man problem. We can like to make all the noise with NO SINGLE ACTION! Have you gotten your PVC yet ma/sir? https://t.co/a7gIWrOFIr
171,OluwaYettie,I wish everyone can listen to the conversations at @theplatformng happening now. Involvement isn't just all about WINNING!!! https://t.co/5Kiyrx04Us
172,OluwaYettie,Aahahahah as innnnnnnnnn https://t.co/wzvXMhzFyg
173,OluwaYettie,"As much as I hate to admin rap speaks deeper truth to me and help level up my relationship with God, I always never remain the same most times I pay attention to the lyrics.

Love this particular excerpt from... https://t.co/8v1vgMNDPl"
174,OluwaYettie,In my dreams :) ..... honestly. lol https://t.co/a8Muiq5ivT
175,OluwaYettie,"Goshhhhh, I love Quora:
https://t.co/Q3mxOyqCaP"
176,OluwaYettie,"ahahah I tell you, I was wondering too :( https://t.co/GWLN9JVNjK"
177,OluwaYettie,"This reminded me of a day my great granny came visiting and during the daily engineering sync, she was behind me wondering how I could be talking to a computer 🤣

At the end of it all, she said hello to them &amp; I introduced her to the team. They still ask of her once a while ☺️ https://t.co/Mlrg8r42wg"
178,OluwaYettie,Hmmmmmmmmm. https://t.co/bdCclip8Mz
179,OluwaYettie,"Wheeeewwwwww, I hope that one day, Feminism, Egalitarianism and the other big big grammar won't be an issue in my world 😂 https://t.co/h1vTzpPUsu"
180,OluwaYettie,"Being called lazy or not shouldn’t be too much of our headache.
Please, get your PVC. That’s one of the things that should matter right now. Talk and rant less, take an action. Start with getting your PVC!!! 🤞"
181,OluwaYettie,May miracle visits you this week!!! 😂
182,OluwaYettie,Ring a bell on it!!! https://t.co/OqemRtsIAK
183,OluwaYettie,"Wow, the way this melt my heart ehn. Oya, let me now famz the surname. Hello to my fellow surname sake :p https://t.co/WGh08fYtIF"
184,OluwaYettie,"“When we share our stories, what it does is, it opens up our hearts for other people to share their stories. And it gives us the sense that we are not alone on this journey.” - Janine Shepherd

Thanks to the team... https://t.co/tLwxtGpkq4"
185,OluwaYettie,Version 2.7 💥🍷
186,OluwaYettie,"🙌👏🙌👏🙌👏
Looking forward to read more babe. Thank you for this :) https://t.co/fKcq2W9HB0"
187,OluwaYettie,"Love every shade of Beyonce's performance using Chimamandas' words. So much gratitude goes to my folks who always tell me to start where others stop. 

And ladies,enough shaming of your fellow woman, please!!! Blowing out someone else's candle won't light yours. 

Great week pals https://t.co/VL04UQLaEV"
188,OluwaYettie,👌👌👌 https://t.co/g82sJyOIYY
189,OluwaYettie,"Yayyyyyyyyyyyyyyy, chalesssssssssss. Edem, hope you brought me shittor??? https://t.co/WiDBr2NoYP"
190,OluwaYettie,Re-tweeting this as there was a low response. Please mention company names in the original tweet. Thanks Fam :) https://t.co/ZuGXS2basY
191,OluwaYettie,Fun at #LagosAIHack daemonic processes are not allowed to have children.
192,OluwaYettie,"Super stoked to be part of this..........Finally having faith that AI would be much more prominent in my country in few years to come. It takes one step one day at a time.

Also looking forward to companies embracing AI in Nigeria to provide more job opportunities in this field. https://t.co/Mrmxy66GvT"
193,OluwaYettie,"Kai, and I wish this rumor was true ooo. :p https://t.co/zsXwA5nxMn"
194,OluwaYettie,Awwwwwwwww so so inspiring! https://t.co/M6RUoEWjGt
195,OluwaYettie,"I’m curious to know what other techniques has worked for other people.

Happy to learn 😊 https://t.co/a9ZYc6Whhn"
196,OluwaYettie,"I’m not honestly understanding the new “No booklets in Ikoyi passport office”
Can we just sell Nigeria abeg???"
197,OluwaYettie,Issa thread!!! https://t.co/TtthwsuTYw
198,OluwaYettie,"Been doing a lot of reading related to AI&amp;Robotics for Health. Gosh, scary things are happening. 😅
Meanwhile, a link to a Google in Healthcare I've been enjoying. Very long but quite insightful. https://t.co/PZKrK29kkG"
199,OluwaYettie,"Ah abeg, I see just very few ladies signing up. Make una try show up biko. We need more women in this space. See if you're a beginner, I'll personally be there to make sure you fit into a team with at least one expert. 
LADIESSSSSSSSSSS, get in here, please!!! https://t.co/gQibjAOcQW"
200,OluwaYettie,"📢📢📢Big Announcement Guys📢📢📢

The first Lagos AI Hackathon is happening this weekend. Yes, in 5 days time🕺🕺🕺We've got limited seats available, so hurry 🎉. You can sign up using this link https://t.co/V6g36INvpM"
201,OluwaYettie,"Jamie Grace 
Mandisa 
Francisca Battistelli 
Girls of grace 
Beckah Shae
#ifyouknowyouknow

Can I just have my childhood/teen days back? 🙄"
202,OluwaYettie,Leggo!!! https://t.co/EJxliD34s4
