,name,tweet
65,unicodeveloper,"Congratulations, you made it into 2019.

I wish above all things that y’all prosper and experience radical transformative breakthroughs in all ramifications of your lives this year. 

It will happen if you believe! 🔥🚀🙏"
66,unicodeveloper,"One thing I take for granted is air travel. 

10 out of 12 months this year, I travelled      for various reasons.

The God of @unicodeveloper reminded me that I have done at least 54 flights (I stopped counting) in 2018, locally &amp; abroad.  

Thank you, El Elyon!!!🔥🙌🚀🙏"
67,unicodeveloper,I claim it!!!! 🙌🙌🙌🙌🙌🙌🙌🙌 https://t.co/zPwiWHD5Iy
68,unicodeveloper,🔥🚀 https://t.co/BdFeFn8J7C
69,unicodeveloper,My God...are you sure that’s me? 😂😳 https://t.co/URKzeYPfjj
70,unicodeveloper,Want to be a top developer? You should build things. Here’s another list to get you started. by @lasnindrek https://t.co/Yqu3E2OD4x
71,unicodeveloper,"The God of @unicodeveloper is at it again. 🔥🚀

Opened my mind this morning to how the men of Isaachar understood the times and knew what Israel should do.

As for 2019, my goal is to help others achieve greatness just like the Isaachar men, armed with wisdom &amp; discernment."
72,unicodeveloper,Fake the abstraction till it becomes a design pattern people study. 😁 https://t.co/pcCg7gmCfR
73,unicodeveloper,LMAOOOOOOOOOOOOOOOO...where’s this coming from? 💀 https://t.co/zTLLmJU7vH
74,unicodeveloper,"Drove ~2.5 hours this morning.

While driving, the God of @unicodeveloper struck me with a message—“The earth is the Lord’s, and the fulness thereof; the world, and they that dwell therein.” 

I can’t seem to get it out of my head. Is this an assurance for 2019? My God!!!🙌🔥🚀"
75,unicodeveloper,"2016 In Review: https://t.co/Zohoy0WPnN 🔥

2017 In Review: https://t.co/lymBW2pjy5 🚀

2018 In Review: Loading....😉 #DeveloperAdvocate https://t.co/nPThKrmjl0"
76,unicodeveloper,"ASUU is doing legwork with your destiny and the Zanku that should take you 30 mins to learn, you’re doing it in 8 years.

And this is still a joke to you? Gbe body eh lo private uni joor!!! https://t.co/w8fxlL2GuB"
77,unicodeveloper,Who has seen @saniyusuf ??? This is urgent!!!!  @EditiEffiong are you at Filmhouse Surulere?
78,unicodeveloper,"- Remote work.
- AC in bedroom, parlor and bathroom
- AC in car.
- Listening to Beat FM for accent polishing all day. https://t.co/Z6TYLMiGHt"
79,unicodeveloper,"One of the most important lessons life taught me in 2018 is never to go shopping with a woman. 

If you must go (romantic cause maybe),   slide your laptop along &amp; be ready to start a new side project with React.

“Just 10 mins”....5 hours later you’re deploying &amp; she’s not done https://t.co/J5aMVUQFHC"
80,unicodeveloper,Fantastic news @musti_ag gave 5 more tickets for the @UpNorthTheFilm_ by @EditiEffiong and crew!!! 🔥🚀😍 https://t.co/nDcOeDczUH
81,unicodeveloper,"We thought you have only dated computers before now. 😳

You mean there was once a girl? https://t.co/nGEeoNRSdz"
82,unicodeveloper,"Do you live in Lagos and would like to see @UpNorthTheFilm_ by @EditiEffiong and his crew, on the 28th at Filmhouse Surulere? 😁

I am giving away 10 tickets. All you need to do is comment under this tweet with “I’m down to watch #UpNorthTheFilm tomorrow” 🔥😍 #ChrismasGiveaway https://t.co/tCyzvqOcrp"
83,unicodeveloper,"Another giveaway just popped up!

This is not a course. It’s for an opportunity to see a fantastic movie tomorrow if you are in Lagos 😁🎁🎄

If you are down for it, I’ll tweet about it in 10 minutes. Fastest fingers 😉 #ChrismasGiveaway #ChristmasMiracles"
84,unicodeveloper,"When I said #CareerChangingGifts I wasn’t mincing words. 😊

Learn to code. 🔥🔥🚀🚀#DeveloperAdvocate #ChangeYourLife #BecomeAMaker https://t.co/4VBbulJ2i8"
85,unicodeveloper,Shit! I totally forgot already 😂😂😂 https://t.co/27s3u7ZsTQ
86,unicodeveloper,"Such a privilege to be mentioned in @sarah_edo’s year in review. 😁

I just read the whole thing. 2019 will be astounding. Thank you for all that you do @sarah_edo 🔥🔥🔥🚀🚀🚀 https://t.co/UKHyJm5Wtj"
87,unicodeveloper,"Such an amazing thread for upcoming designers. 👌

For developers trying to know about design, please don’t forget to pick up https://t.co/b1rFC4QYK6 book by @steveschoger &amp; @adamwathan &amp; @sarah_edo’s course on “Design for Developers” on @FrontendMasters #MerryChristmas 😍🎁🎄 https://t.co/cE6WlxOjWB"
88,unicodeveloper,"Andrei, the creator of the course reached out to me again and said “What you are doing is great!”....

TAKE 5 MORE COUPONS!!! 😁😁😁

Safe to say some folks will get it again today. #ChristmasMiracles #Codeinto2019 #DeveloperAdvocate #OnChristmasDay"
89,unicodeveloper,"God of @unicodeveloper worked through @marsInternet for 5 folks!! 🚀🚀🚀

Wonders!!!

Thank you so much, Andrew!!!#ChristmasMiracles #Codeinto2019 #DeveloperAdvocate https://t.co/Lqb9ZPkqPh"
90,unicodeveloper,"God of @unicodeveloper worked through @cjndubisi for 5 folks!! 🔥🔥

Wonders!!!

Thank you so much, Cjay!!!#ChristmasMiracles #Codeinto2019 #DeveloperAdvocate https://t.co/Lqb9ZPkqPh"
91,unicodeveloper,"Best place to meet IJGBs this season is Glover Court Road Suya spot, Ikoyi.

The plethora of accents flying all over the place is enough to create a colony."
92,unicodeveloper,"Thank you, Bayo. I really don’t know how to thank you, but posterity will remember this &amp; your acts of goodness will bring you far more great things than you expect in 2019.🔥🙏

The God of @unicodeveloper still in the business of doing wonders!!! #ChristmasMiracles #Codeinto2019 https://t.co/qLJFupjukK"
93,unicodeveloper,"A day to Christmas. And the God of @unicodeveloper is scaling #ChristmasMiracles like mad. 🔥🚀

10 more serious people looking to learn web development from scratch.

Where are they? These gifts need to get to them! 😁 #DeveloperAdvocate #Codeinto2019 #CareerChangingGifts"
94,unicodeveloper,"God of @unicodeveloper worked through @Kayandra_X 😁😁😁

Wonders!!!

Thank you so much, Chief!!!#ChristmasMiracles #Codeinto2019 #DeveloperAdvocate https://t.co/Lqb9ZPkqPh"
95,unicodeveloper,Big Dick Energy in the Nigerian Tech Industry. I love it! 🔥🚀😁 https://t.co/cE6WlxOjWB
96,unicodeveloper,"God of @unicodeveloper worked through @coder_blvck for 3 folks!!!

Wonders!!!

Thank you so much, Chief!!!#ChristmasMiracles #Codeinto2019 #DeveloperAdvocate https://t.co/Lqb9ZPkqPh"
97,unicodeveloper,"The Ripple &amp; Multiplier Effect 🔥🚀

- The Power of Community ✊👏

- Started here. @facebook caught the bug. #DeveloperAdvocate #ChristmasMiracles #Codeinto2019 #CareerChangingGifts https://t.co/xtbgmnD75Q"
98,unicodeveloper,"God of @unicodeveloper worked through @steveamaza 😁😁😁

Wonders!!!

Thank you so much, King Steve!!!#ChristmasMiracles #Codeinto2019 https://t.co/Lqb9ZPkqPh"
99,unicodeveloper,"Mistake. He doubled the number. Ah!!! 🙆🏿‍♂️🙆🏿‍♂️🙆🏿‍♂️🔥🔥🔥🚀🚀🚀

Paid for 20 folks!!! #ChristmasMiracles #Codeinto2019 #BurstMyBrain #Learntocode #DeveloperAdvocate https://t.co/Kzb87HidG6"
100,unicodeveloper,"God of @unicodeveloper worked through @Samson_Goddy 😁😁😁

Wonders!!!

Thank you so much, Samson!!! #ChristmasMiracles #Codeinto2019 https://t.co/Lqb9ZPkqPh"
101,unicodeveloper,"God of @unicodeveloper worked through @iAmToystars for 10 folks!!!

Wonders!!!

Thank you so much, Sir! 🔥🔥🔥🚀 https://t.co/Lqb9ZPkqPh"
102,unicodeveloper,"Oh my! This God!!!!! 🔥🔥🔥🚀🚀🚀

I am almost moved to tears already. What a Christmas!!! #ChristmasMiracles #Codeinto2019 https://t.co/vqP4gqKCpH"
103,unicodeveloper,"God of @unicodeveloper worked through @oriyomiluqman for 5 folks.

Wonders!!!

Thank you so much, Sir! https://t.co/Lqb9ZPkqPh"
104,unicodeveloper,"Thank you so much. 5 females. Let’s do this!!! If you really need this course (just females), please comment under this tweet ASAP! #ChristmasMiracles #Codeinto2019 #LearnToCode https://t.co/iMTlaF5zIZ"
105,unicodeveloper,"God of @unicodeveloper worked through @AJALAABDULSAMII for 5 folks.

Wonders!!!

Thank you so much, Sir! https://t.co/Lqb9ZPkqPh"
106,unicodeveloper,"God of @unicodeveloper worked through @HisRoyalWebness for 5 folks.

Wonders!!!

Thank you so much, Sir!!! https://t.co/Lqb9ZPkqPh"
107,unicodeveloper,Another one. Grab it as ASAP!!! 😁 https://t.co/DgfkvmCAXS
108,unicodeveloper,"God of @unicodeveloper worked through @OdunEweniyi for 5 folks.

Wonders!!!

Thank you so much, Odun!!! https://t.co/Lqb9ZPkqPh"
109,unicodeveloper,"The creator of the course reached out to me today and gave me some free coupons so that more folks can learn. 

The God of @unicodeveloper steadily doing wonders. This is the height!!! 🔥🔥🔥🚀🚀🚀 #ChristmasMiracles #CareerChangingGifts https://t.co/Lqb9ZPkqPh"
110,unicodeveloper,"God of @unicodeveloper worked through @Tobias_Schulz for 3 folks.

Wonders!!!

Thank you so much Tobias!!! 😁🔥🔥 https://t.co/Lqb9ZPkqPh"
111,unicodeveloper,"God of @unicodeveloper worked through @MDevSA for 2 folks.

Wonders!!!

Thank you so much, Chief!!! https://t.co/Lqb9ZPkqPh"
112,unicodeveloper,"God of @unicodeveloper worked through @AkinseteSunday for 10 folks.

Wonders!!!

Thank you so much Sunday!!! https://t.co/Lqb9ZP2PqH"
113,unicodeveloper,"God of @unicodeveloper worked through @aaronbassett for 5 folks.

Wonders!!!

Thank you so much Aaron!!! https://t.co/EyxmVH2eVA"
114,unicodeveloper,"I wish I could help everyone. I sincerely wish I could purchase that course for at least a hundred folks.😞 

God of @unicodeveloper, do your wonders again! 🔥🚀"
115,unicodeveloper,I just want to teach your son how to enjoy life. That’s all 😁😁😁 https://t.co/H40HTAmhns
116,unicodeveloper,"Word on Twitter Developers Street is that several amazing developers are gifting online web development courses to beginners on this thread. 🔥

I am just the loud speaker for raising awareness 😊 https://t.co/ux1xKgG91r

Please join in. There are so many folks that need this! https://t.co/rKgN3EUef9"
117,unicodeveloper,17. https://t.co/CXzTwVuK1l
118,unicodeveloper,16. https://t.co/8ImQyglDRd
119,unicodeveloper,15. https://t.co/Tqyuc8Cd74
120,unicodeveloper,14. https://t.co/XhSYzSGpXL
121,unicodeveloper,13. https://t.co/xnR6LOlloA
122,unicodeveloper,12. https://t.co/QYOPLSGq3C
123,unicodeveloper,11. https://t.co/htZroqrfa4
124,unicodeveloper,Bro..be careful what you wish for. You might just get it. https://t.co/TqkjXW9hXe
125,unicodeveloper,10. https://t.co/CmczMZDz14
126,unicodeveloper,9. https://t.co/n2PntLhAKp
127,unicodeveloper,8. https://t.co/LCXd7CuDuX
128,unicodeveloper,7. https://t.co/egzBUj1WlS
129,unicodeveloper,6. https://t.co/W2gZQlFrTr
130,unicodeveloper,5. https://t.co/fNwSvGdmcL
131,unicodeveloper,3. https://t.co/EYUGZYMnNT
132,unicodeveloper,2. https://t.co/esQKOagtY3
133,unicodeveloper,1. https://t.co/YIgVLMsntk
134,unicodeveloper,"If you need this course, please comment below this tweet and you might just get it for Christmas! 🎄 🔥 ❤️ 

Fellow #DeveloperAdvocates, please come through for me as you have always done. Let’s do this!!! #BuildTheCommunity #CodeInto2019 https://t.co/LCVxV32tPY"
135,unicodeveloper,"“Pata ni Logo Benz” - 😳. I never knew it had gotten this bad. I rebuke this song for everybody. Madness!!!

Come and learn to code if you need to live a really decent life. You might not get Benz immediately, but you’ll get close 😉🔥

https://t.co/vOVDLgca9n #Developer #Benz 😁"
136,unicodeveloper,The Developer’s Edge: How To Become A Senior Developer by @AndreiNeagoie https://t.co/vvZPf0U6Pl
137,unicodeveloper,"Learn to code in 2019, get hired, and have fun along the way by @AndreiNeagoie https://t.co/dbdxWz8SXS"
138,unicodeveloper,"Google will spend $1billion in building a new campus in New York City.

Apple will spend $billion in building a new campus in Austin, Texas.

Just thinking about when and how these billions will accomplish the same purpose in Africa. #DeveloperCommunities #EngineeringAtScale https://t.co/BucPABrSOa"
139,unicodeveloper,"I agree that there aren’t many options for top quality experience, but 95% of Nigerian devs relocate for better life.

Too many talented folks suffering here, when their counterparts in different parts of the world (that they often read about) enjoy a really decent life. https://t.co/4Qfn4LBFSb"
140,unicodeveloper,"The excitement of learning is gold. Take your time and enjoy every bit of it. 

There’s really no rush and “getting there”, because the moment you think you are there, you start to decline 🤷🏾‍♂️ https://t.co/VKMc5VDJ5b"
141,unicodeveloper,This happens almost everytime. You consciously allow the flight to be overbooked and then start sharing incentives for people to rebook. Madness! https://t.co/WC1Hgawd2U
142,unicodeveloper,This is really really really really dope! https://t.co/FdkH7LVpko
143,unicodeveloper,"Too many things to learn this Christmas  period. 

This means I’d be opening my laptop again. 😬😬😬 https://t.co/0qQxmJVoo4"
144,unicodeveloper,"A new day, another opportunity to remember that when you’re genuinely happy &amp; celebrate other people’s successes, you too shall be celebrated! 🎉🎊🍾"
145,unicodeveloper,"I love this thread. If you are a developer or involved in the tech community &amp; you wanna give someone a Christmas gift, get in here. 🎄 🎉 🎊 

Folks are eager to learn. I love it 😍🔥 https://t.co/KVj8mAu2Go"
146,unicodeveloper,I wrote the first article on this list in January this year.  Proud to see it make the record 🔥 🚀🎉🍾🎊 https://t.co/wLzPccLnAO
147,unicodeveloper,10 Most-Popular Developer Posts in 2018 https://t.co/M7bwofDp98 via @auth0
148,unicodeveloper,"Paid for some items online about 4 days ago. I just woke up today to several emails about serious USD debit alerts from Zenith on my phone. 

...Only to discover they were notifications for transactions I made days ago. @ZenithBank I take God beg you, this is December 😭😭😭😭"
149,unicodeveloper,"A new day, another opportunity to close that laptop, take a break and enjoy Christmas 🤷🏾‍♂️😅🎉🍾 https://t.co/ghf6KnxdJS"
150,unicodeveloper,Lmaooo https://t.co/EWnInKmDPK
151,unicodeveloper,This is the most hilarious technical thread I have read this year 😂😂😂 https://t.co/0uLyRZ14vQ
152,unicodeveloper,"I found her. She’s @blessed_hl and also a software developer. I’m Nigerian, she’s Ghanian.

Safe to say I’ll be asking my Dad some serious questions this Xmas. Whaaat!! https://t.co/42WXmxBTLK"
153,unicodeveloper,"Just need to be sure whether I have another sister out there apart from the one &amp; only sister I know!

Do we really look alike? 😅😭🙆🏿‍♂️ https://t.co/4y2ClPbFSF"
154,unicodeveloper,Finally. Congratulations Tierney!!!!🍾 🎉 🔥🔥😅 https://t.co/K9oq6kSMXo
155,unicodeveloper,Nigeria’s tech ecosystem is struggling to keep hold of its best software engineers https://t.co/EGhiRfaXkW via @qzafrica
156,unicodeveloper,"Happy birthday to the one &amp; only @codebeast.

My friend, Chairman, Developer of Developers, Magnificent Developer Advocate and overall community legend.

You have inspired me for so many years. As you celebrate this day, you’ll prosper &amp; great people will call you great. 🙌🔥🥂🍾 https://t.co/SX5WwaoCU6"
157,unicodeveloper,💀💀💀💀💀💀💀💀💀💀💀💀💀 https://t.co/aqDxxQ7hTe
158,unicodeveloper,This is why @forLoopAfrica and models like @Andela is really important. We need to put this folks joining the internet to good &amp; fulfilling work! https://t.co/uu80HZmlDw
159,unicodeveloper,Mind Blowing. Learn to program today!!! https://t.co/dx09Xd9hkT
160,unicodeveloper,You have now made it in life. Congrats bro!!!! 😅😅😅🔥🔥🔥🔥🔥🔥😂😂 https://t.co/PuprL6yzPW
161,unicodeveloper,"Ladies &amp; gentlemen, coast is clear. Proper explanations have been made. 

@ziniex is a smart lady. Able-bodied, smart and attractive men can proceed with caution. And then prosper with my blessings! https://t.co/JZHkOQrTIF"
162,unicodeveloper,"Sara, you just tweeted like a Nigerian 😭 https://t.co/iFmfweE58l"
163,unicodeveloper,L.O.L https://t.co/0Fl524ychg
164,unicodeveloper,The law of binomial distribution https://t.co/FZtmv4OzDb
165,unicodeveloper,"“This lady is playing a huge role in my life” 

@ziniex Biko Bia 😁
@subomiOluwalana Ki Lo nsele? 😉 

The elders have not been informed about this role playing. Should we be getting ready? https://t.co/5x53Hk4lAv"
166,unicodeveloper,Good call. I do this at least once everyday. https://t.co/2jiu1neLXr
167,unicodeveloper,The Devil Wears Prada 😂😂😂😂😂 https://t.co/yHha1glEb6
168,unicodeveloper,2012 bawo???? https://t.co/U2kOliLvfY
169,unicodeveloper,LMFAOOOOOOOOOOOO https://t.co/Lrq9dG204Y
170,unicodeveloper,Guess the app? 🔥🔥🔥#TweetDeckForDevelopers https://t.co/T0NaFe8qfL
171,unicodeveloper,Kemi Olunloyo will write the full story soon 😂😂😂 https://t.co/fnLdE801vk
172,unicodeveloper,Intellectuals will always end up as deputies to other people. Being politically savvy is a key competency to success at senior leadership roles. https://t.co/xR4rNz5diA
173,unicodeveloper,for ensuring women don’t fell pregnant. https://t.co/Ql70FolwMI
174,unicodeveloper,"1. Have these tech hubs been created?
2. Are they going to create these tech hubs?
3. If they exist already, can someone point me to these 6 tech hubs?
4. When did creating tech hubs become “investing heavily in technology” ? https://t.co/gcvUvMBQtc"
175,unicodeveloper,"This is great. As a technology company, ensure that your workers have “work” laptops &amp; phones. 

No personal project should be done on work devices. Too many errors &amp; security breaches these days to leave stuff like this to chance. 😊 https://t.co/jBF5shUCJo"
176,unicodeveloper,"Ah, Sarah...eshey gaaan! I am not worthy 🙌🙌🙌🙌 https://t.co/AtzzYZIELF"
177,unicodeveloper,"I can’t wait to do the “2018 - State of @forLoopAfrica” post and thread 😍🔥

2018 has been glorious!!! 🎉🎉🎉 https://t.co/ZVLfI9W8KH"
178,unicodeveloper,"The blessings of the 5th roundabout. 

Brothers &amp; sisters, immense prayer commences soon for the new year!🔥🔥🔥 https://t.co/VXKK29wDt6"
179,unicodeveloper,The essentialities of quality eggplants...as indirectly narrated by our bill. friend that constantly took the L. https://t.co/DCZBFXfK99
180,unicodeveloper,“I fell pregnant” 🤨 https://t.co/QWiaNuK0Am
181,unicodeveloper,Remote is the future of work really!!! https://t.co/qETqRqcvdz
182,unicodeveloper,"I wish I could like this tweet 1000 times.

My Dad &amp; Mum are pastors. They introduced me to public speaking very early in life. This has bolstered my confidence over the years. 🔥

And this confidence has pushed me to influence things I’d ordinarily not have the balls to do 😊 https://t.co/GlWbRNQTdj"
183,unicodeveloper,"Yaaaaas!!!! This is awesome. Our favorite @forLoopAfrica designer!!! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥

Congratulations man 🙌🙌🙌🙌🙌🙌 https://t.co/qKRI8eGrIA"
184,unicodeveloper,2 years ago 😬 #TBT #Developer #Evangelist https://t.co/z59afX3rf1
185,unicodeveloper,"Very lovely advice. Hey #Developers, see! 🔥🔥🔥 https://t.co/HEALPCgjqX"
186,unicodeveloper,"In other words, no matter how it works on development &amp; staging, shit happens on production. https://t.co/CXNWYrIMeM"
187,unicodeveloper,"I’m surprised you weren’t chased out because they think you’re irresponsible or better still, call you a “Yahoo boy” because of the signature look. https://t.co/fWLWdHhFQI"
188,unicodeveloper,💀💀💀💀☠️☠️☠️☠️ https://t.co/pLLZWj0DZ0
189,unicodeveloper,It’s ridiculous that I know everyone in this video apart from the white dude. https://t.co/hR7hBE0p1B
190,unicodeveloper,"Hey #MongoDB experts, is there any particular reason why MongoDB automatically generated ObjectIDs start with “5” ? 

I really need to know why. #Developers cc @iamraphson"
191,unicodeveloper,"Ah! Oya, gbe body eh. 🙌🙌🔥🔥 https://t.co/yYKUVkGbwu"
192,unicodeveloper,I concur. Man’s the real ODOGWU!!! https://t.co/o8OhrQRcLg
193,unicodeveloper,"I have 2 friends with estates in hell.

They are @iamraphson &amp; @devfunsho https://t.co/iYjWnoHZ3p"
194,unicodeveloper,LMFAOOOOOOOOOOOO https://t.co/arGEHHHEXU
195,unicodeveloper,XMLHttpRequest 😬 https://t.co/rqX5reUcNg
196,unicodeveloper,Hey Developers! Another one 🔥🚀 https://t.co/7XPvAyxT2n
197,unicodeveloper,💀💀💀💀💀💀💀💀💀💀💀💀 https://t.co/XtxA04HosE
198,unicodeveloper,"Btw, https://t.co/8Lz60gHZ3P 😬 https://t.co/8DbTv8gBEd"
