,name,tweet
54,mykeels,Does this N100 note deserve to make it back? 😂 https://t.co/H9gZAadrki
55,mykeels,Happy New Year na flex again? https://t.co/LuthaSR1wB
56,mykeels,Happy New Year!
57,mykeels,🔥🔥🔥 https://t.co/BAla4Xrkbq
58,mykeels,"What is your medium in art? Is that medium your first love? — Sorry, I don't know much about art like that. https://t.co/pbikOHID1o"
59,mykeels,Has Abigail Salyers used a public toilet in OAU? https://t.co/VKCdTpaUL7
60,mykeels,"Hey yo, are you gonna bang?"
61,mykeels,"Just saw a tweet now that made no sense, but it's not my business. https://t.co/VYw09bUXTB"
62,mykeels,"There are people who will like my tweets, and I'll become worried. 😂"
63,mykeels,"You realise ""ever"" includes the future, right? https://t.co/VrYWtIm4Qu"
64,mykeels,"If you need to display an image in a markdown document, you can 

- copy/screenshot the image
- go to any GitHub project
- create an issue but don't submit
- paste with CTRL+V in the issue's description to get a markdown image
- use in your document

Enjoy!"
65,mykeels,"Funny how ""I don't make empty threats"" is an empty threat."
66,mykeels,"Please, is there anyone that can genuinely say they understood Bandersnatch?

Cos, me I am not understanding https://t.co/pD4wVPOUfF"
67,mykeels,"Every year, kids in Nigeria are taught in geography class, about how deforestation is ruining the northern climate, and how the Lake Chad is drying up.

We've already raised a generation of fence-sitters, who are expected to raise the next generation. https://t.co/AyfNu89Msz"
68,mykeels,"In a garden full of sort all sorts of flowers, which one will you pick? Why? — Probably none.

Someone taught me that picking a beautiful flower, robs someone else of the opportunity to appreciate i… https://t.co/QX99mDUJRr"
69,mykeels,"Death isn't failure!!!

Not having lived, when there was opportunity to, is! https://t.co/5gEdE6roqf"
70,mykeels,Please help raise the age of consent in Nigeria from 11 to 18. - Sign this Petition! https://t.co/LcQQ8Ql5K3 via @Change
71,mykeels,"Any practising nurses on my TL, abeg?

I have a quick question. Help!"
72,mykeels,"Someone just told me that he remembers as a Kid in Rwanda, everyone had to plant two trees each.

It's no wonder they're winning the war against erosion and the air is so clean."
73,mykeels,"You'd best believe I did my best, and lost! 😂

The tomato and onion salad is Kachumbali.

The pounded-yam-looking thing is Ugali.

The meat dish is Nyama Choma. https://t.co/x7h1vNE4HG"
74,mykeels,Kachumbali! https://t.co/wI3JTKrY6r
75,mykeels,Works best when one hobby does all three 😂 https://t.co/4abSnXSgxP
76,mykeels,There's an active smoking volcano in congo 😅
77,mykeels,"Had a long talk with @anoniscoding yesterday, about how he built #yorlang.

Now, a lot of my compiler construction classes make sense.

- Lexers.

- Parsers.

- Interpreters.

- Abstract Syntax Trees.

Anyone else interested?"
78,mykeels,"Kigali is the city of a thousand hills.

When moving, you're always either going up or down a hill.

Like, nothing prepares you for the pain when hiking 😂"
79,mykeels,Mount Kigali is huuuge! https://t.co/engOaIMzz9
80,mykeels,"There's a bubbling import/export business in Kigali without the problems of Lagos traffic.

My Igbo brothers, kedu?"
81,mykeels,"Hotel des Mille Collines, the one from Hotel Rwanda https://t.co/5k17fyEqwX"
82,mykeels,"It's not hypocrisy, as much as it's getting used to the unusual. https://t.co/8YyTWe2Dj5"
83,mykeels,If Programming Errors were the Covenant from Halo ... #Thread https://t.co/jRtIiHcsy0
84,mykeels,Is it your shot? https://t.co/IXrjeRjTXU
85,mykeels,A Queen! https://t.co/cIxUXnWm4v
86,mykeels,"Sorry, sir. https://t.co/YPzFSCIuK9"
87,mykeels,"The joystick is a pain sha, but yaaaas!

Time for ping-pong! 💪 cc @Asincole @rtukpe https://t.co/0nFdBPt6jQ"
88,mykeels,"haha you remind me @rogerdelg on instagram — Oh, how so? https://t.co/wvHqyjv7Sm"
89,mykeels,"""My heart is not proud, o Lord.

My eyes are not haughty.

I do not concern myself with great matters, or things too wonderful for me.""

- Psalms 131:1

This is a little worrisome, I must say."
90,mykeels,"Ask for directions in this city, and people are glad to help.

None of that walking away from you cos you might be a kidnapper ish"
91,mykeels,"The ""Imp of the Perverse"" is a metaphor for the urge to do exactly the wrong thing in a given situation for the sole reason that it is possible for wrong to be done. 

The impulse is compared to an imp which leads an otherwise decent person into mischief. https://t.co/wAafPTSZPG"
92,mykeels,"If you can read this, you need help: https://t.co/3svERNZcgD"
93,mykeels,They should better talk and stop hiding https://t.co/NKHoSwnSlt
94,mykeels,Why? Is rain falling? https://t.co/dDD5woHI3g
95,mykeels,"Okay, it now beeps when timer is done.

This would make for an awesome prank 😂 https://t.co/itKp2qIJrR"
96,mykeels,"Countdown Timer ... cc @rtukpe 😀

Next step: add a buzzer when it's done https://t.co/X7RxEXjJqz"
97,mykeels,Mwuahahahahahahaha! https://t.co/MOTn3KKZ2F
98,mykeels,Should we go Alladeenus or Alladeenus? https://t.co/RWX4rq7zVR
99,mykeels,"Big
Brown
Roses
Occupy
Your
Garden,
But
Violets
Grow 
Wild!"
100,mykeels,"I was wondering how to know the value of resistors yesterday, thankfully, it's a thing. https://t.co/Mi6xvT0UL8"
101,mykeels,I'd forgotten Ohm's law problems involve a lot of spatial thinking.
102,mykeels,"Oya, quick quiz.

First correct answer gets NGN 500 airtime.

What's the total current being drawn from the 5V DC power supply? https://t.co/5VQYLnhBh4"
103,mykeels,"Taking this course, and the instructor is talking about calculating total parallel resistance.

I've downloaded an app to calculate it for me. Cannot come and kill myself. https://t.co/C9u8xeBZQF"
104,mykeels,I love this course on @Udemy: Arduino Programming and Hardware Fundamentals with Hackster https://t.co/I45X2zLZNb
105,mykeels,"I was given a choice between pouring tea on my computer, and shouting at my father.

I am ashamed of my choice. 😂"
106,mykeels,Bandersnatch is the best black mirror yet
107,mykeels,yipo(); 🎉
108,mykeels,"LOL 42 days ikr ..can I ask or remind you after January for the Laptop? — Sure, no promises though. https://t.co/VMQpSgRn85"
109,mykeels,"So what can be done to improve or stay relevant? — I think basic principles will remain the same, so a good understanding will help.

Continuous learning will also help.… https://t.co/BN1rdnjkxK"
110,mykeels,"Do you think developers will no longer be needed in the future — A while back, mechanics dealt with car engines, suspensions, brake systems and stuff. Just hardware.

Today, many cars… https://t.co/yVs0b2QVFu"
111,mykeels,"Can you buy me a Laptop 😞?? — Unfortunately, not right now.

January has 42 days in it. 😅 https://t.co/B8cXAdGTfW"
112,mykeels,Do you think developers will no longer be needed in the future — I think it's possible. https://t.co/8G4Nwuq1AJ
113,mykeels,"Please what advice would u give to someone with zero knowledge about coding that really wants to start Coding... things… — 1. Find out what coding is. A quick google search will help, but here's a good blog post. https://www.letsstartcoding.c… https://t.co/KIQcNkb7HU"
114,mykeels,"Do you need to be really good at mathematics before you become a programmer — No, but it helps.

The same step by step reasoning you'd use to solve math problems help you as a programmer. https://t.co/vA5ivWCmVF"
115,mykeels,"Hey..its so nice to find u here.
 I just started programming,  and i started with python because i heard its easy, so f… — 1. Did you ever do word problems in math? 

Questions like, ""ade and bisi buy 3 oranges and 2 apples. If they spent N50… https://t.co/zd2J6vjwDR"
116,mykeels,"Do you find love complicated? — Love for a woman will make a man give up his freedom.

For one's country, another shall go to war.

Love for one's fami… https://t.co/fj2LCgelrV"
117,mykeels,"Today I learned there's such a thing as a  one-leg-forward fraud, and now I can't stop noticing it. 😂"
118,mykeels,"I want to cry!

I'm so proud and envious of this country at the same time. https://t.co/qeYXCHo4bH"
119,mykeels,You Monstar! https://t.co/idsfpi5kFi
120,mykeels,What if I can break it now? https://t.co/6fZILYIkhl
121,mykeels,"Okay, let's make that PR 💪"
122,mykeels,Imagine a toy like this that gets animated only at night. https://t.co/QcLaU6VkWq
123,mykeels,Just ordered Ugali and beef stew. I hope y'all are wrong.
124,mykeels,'bout to ask them where they keep the vibranium. https://t.co/9Usjqjp0Bd
125,mykeels,"I'll take a video of a bike tour through as many parts of Kigali as I can, to show y'all what ""working"" means.

Without benchmarks, you people will just place the bar on the floor and celebrate your achievements. https://t.co/pq0fXslisA"
126,mykeels,Isn't that what midnight calls were for? https://t.co/E1UBJe5BRc
127,mykeels,"Oh, well https://t.co/ekyBB3OwDW"
128,mykeels,"You'll see so many ""educated"" people supporting our ""Manage It Like That"" culture in this thread. https://t.co/fAWJ5blRRh"
129,mykeels,And your matric number: https://t.co/xM0M4VQAaB
130,mykeels,The Dursleys and Harry Potter: https://t.co/wTiumXw5UG
131,mykeels,Who else reads words they don't understand backwards tsuj in case?
132,mykeels,"There's an issue suggesting a helper function to generate random numbers in #Yorlang

https://t.co/FOn587fFnI

It needs an apt name. Any suggestions? cc @unicodeveloper @akinwumi007"
133,mykeels,"You can learn to program an Arduino without having an Arduino kit. Here's how:

1. Visit https://t.co/0jqhj9I7uG
2. Create a new circuit https://t.co/RNplvjlTny"
134,mykeels,Baseless Patriotism https://t.co/biFoFOrffU
135,mykeels,Do you know the Muffin Man?
136,mykeels,This joke thing is not for everybody https://t.co/15Wbp6yywt
137,mykeels,The Okada men here can read Google maps. https://t.co/r6WGfqcHHS
138,mykeels,"Once, a truck carrying sand hit a bump in front of me on a highway.

Instinctively, I closed my eyes, trying to avoid the sand that bounced off the road, while driving a car, that had a windshield."
139,mykeels,These IDP camps that we are ignoring are birth places for the radical ideas that we will have to deal with.
140,mykeels,"""When they said 'never again' after the Holocaust, was it meant for some people and not others?"" - Apollon Kabahizi"
141,mykeels,"Besides a common enemy, nothing brings people together faster than shared discomfort.

However, it only works when everyone gets a taste."
142,mykeels,"I find myself angry at how the world didn't care during the Rwandan genocide. How could it happen?

Then I remember the headline some time back, about hundreds of people dying in Zamfara, how I didn't feel a thing, and I understand.

It's easy, very easy to unlook."
143,mykeels,Divide and Conquer! https://t.co/rvsjgBUuoX
144,mykeels,"Early this year, someone asked for help in hiring devs.

No be my work o, but I took my time to curate their profiles and sent.

There was not so much as a peep, for updates from him.

He'd hired the devs he needed for about a month before I knew.

Now he wants more .... 😒"
145,mykeels,"Do you believe it possible to change our personality, depending on the people we are with? — Sure.

A lot of people are different people depending on who they're with.

When with parents, they're model kids.

Wit… https://t.co/iUoTYCs51a"
146,mykeels,"Babe, eh? 😂😂😂 https://t.co/G8o7Tybjpv"
147,mykeels,"Jesus wept at Lazarus' grave because it breaks his heart that we have to die.

It was never GOD's intention, He who gave his life that we might live, that Man suffers death."
148,mykeels,My goal for 2019 is to make the people around me wealthier.
149,mykeels,It was definitely a Christmas Miracle 😋 https://t.co/HNUbrQYZF4
150,mykeels,"My laptop is 20% and I'm unbothered.

This is what it looks like when NEPA can no longer ruin your life. https://t.co/MIqUULUSg7"
151,mykeels,"Fuel price in Rwanda is RWF 1,200 which is ₦488 per litre.

Nigerians will scream murder if we got this price, and rightly so.

I think the fact that it works here, means the people of Rwanda have:

1. higher spending power 
2. better public transportation (they don't NEED cars)"
152,mykeels,Bowling is harder than it looks
153,mykeels,This babe is beating all of us at bowling sha 🤣
154,mykeels,"Ooh, an invitation! https://t.co/4CHhw3jjZB"
155,mykeels,"Dear Hollywood, a battlefield is the most impractical place to kiss"
156,mykeels,"Nobody should have to go to that school, the way it is. https://t.co/USOM1Vzu5m"
157,mykeels,"How do short sighted people know when to put on their 3D glasses in the cinema?

I imagine every thing looks the sane including the ads. 😕"
158,mykeels,Give yourself one. https://t.co/tDwxRuaYS7
159,mykeels,Issa miracle in the making 😂 https://t.co/Na8qfUd00P
160,mykeels,"In Westeros, the North experiences the harshest winters lasting years and decades sometimes.

When winter comes, the older men will leave hearth and home and head south, to give the young a better chance of survival. https://t.co/tYO7dL7W4e"
161,mykeels,"Lemmings breed really fast, and sometimes their population will outgrow their environment.

When this happens, they'll jump off a cliff into the sea and attempt to migrate elsewhere, leaving the younger population to continue. https://t.co/T5hqNfYdP3"
162,mykeels,"Oh, my! https://t.co/UaaAsd0DCw"
163,mykeels,"Poor internet.

Penetrated by two companies and a whole ass country. https://t.co/9A2p4OlURS"
164,mykeels,😂😂😂 https://t.co/mI01oFwuRf
165,mykeels,"Remember our pastor problem in Nigeria? The one we're loathe to accept that we have?

Rwanda is solving it by regulating churches. 8,000 have been closed for not meeting standards.

Every dele and tunde wants to start a church, cos it's good, tax-free business."
166,mykeels,Me when Osinbajo says four more years: https://t.co/61Ai1mbBY1
167,mykeels,"Another one by @theshalvah 

This time, explaining the hows and  whys of throttling and debouncing functions. https://t.co/BPjm3qycKb"
168,mykeels,Yes! Do!!! https://t.co/uOXoiMEbdy
169,mykeels,Caption this! https://t.co/OmlBDCEuBX
170,mykeels,"Nita Art Gallery, Kigali! https://t.co/kMGfhQIyrQ"
171,mykeels,"Niyo Art Gallery in Kigali Rwanda, shows and sells art for Local Artists, using its 40% cut of the proceeds to help send kids to school. 

There are 125 kids in the program at this date. https://t.co/cd5XONFlKM"
172,mykeels,"There's a huge hole in the parking lot of the Sports complex in UNILAG

https://t.co/SBveFFvzhR"
173,mykeels,Boxer in Animal Farm: https://t.co/SdkLRtasJK
174,mykeels,"The suburbs of Kigali are so beautiful.

Rolling hills, green plains, clean roads, fresh air. https://t.co/BVA72NowUV"
175,mykeels,"Do I actually have blue eyes, or is this camera playing with my feelings? 😅"
176,mykeels,"There's an entire ecosystem of television stations, programs, and movies in French.

It's not something I'd given much thought to previously."
177,mykeels,"Someone passed through the airport screeners with a smart watch, and not a peep. 

Do those things work?"
178,mykeels,"These days, I see these tweets and don't feel a thing. Just scroll past.

I'm afraid of how de-sensitized I'm becoming.

Killings should NOT be a norm. https://t.co/q0kWhRerI9"
179,mykeels,"She might not want to turn it into a business, but @Sharon_ikechi is an awesome trip planner!!!"
180,mykeels,"When you sleep, wake up, and you're still in Kogi: https://t.co/xSWQrVasH8"
181,mykeels,😂😂😂 one man's pet is another's asun https://t.co/KBORkGnbxW
182,mykeels,Sunday Mornings are the best time to drive in Lagos
183,mykeels,Anyone else notice the Dark Tower? https://t.co/uQNKyCtxB8
184,mykeels,Every actually used your telecom's voicemail feature?
185,mykeels,"Remember Ygritte, Jon Snow's wildling babe?

Her name literally means ""kissed by fire"".

Jon is a Targaryen, of fire and blood, and he's kissed her ... Oh, my!!!"
186,mykeels,Alexander the great was a douche for not continuing the tradition. https://t.co/HwK6Dam4j8
187,mykeels,What do you want?
188,mykeels,When you chill more than you Netflix: https://t.co/a3Cg4uf3hA
189,mykeels,I can't even hold my bike with one hand while pedalling 🤣 https://t.co/PfubM4A32w
190,mykeels,"While we're doing APC vs PDP, an African country is working on itself and filling the positions vacated by former giants."
191,mykeels,Don't disrespect Lil Wayne by mentioning him in the same paragraph as those wannabes. https://t.co/sknUOUtBAp
192,mykeels,"Yaay, I can get my money back now. https://t.co/rK95w4JnPj"
193,mykeels,"Apparently, it is physically possible for you to shit out your intestines when carrying weights. #NoteToSelf"
194,mykeels,"Ooh, what's the gist? https://t.co/IQ9iz3Kwzw"
195,mykeels,80-20 rule for the win! https://t.co/7gi3S8cJbr
196,mykeels,What would the #yorlang equivalent of the #FizzBuzz challenge be?
197,mykeels,"It seems today, that all you'll see, is violence in movies, and sex on TV ..."
198,mykeels,Today's going to be great!
199,mykeels,"Ruler: (to accused) As punishment for your crimes, you shall be hung, drawn and quartered. (nods to executioner)

Executioner: 

*Hangs up a canvas*

*Proceeds to sketch the accused with a pencil*

*Tears it up into four parts*"
200,mykeels,"The way Nigerian Corporations are lax about cheating their customers, you'd think we don't have Lawyers in this country."
201,mykeels,"""Faithful"" cheated on me.

*The universe explodes*"
202,mykeels,That is how I've turned to electrician's apprentice. https://t.co/DaCPhDXQYP
203,mykeels,The thing get KPI https://t.co/WlmUmZxR4O
204,mykeels,This sun is not smiling shaaa
205,mykeels,Thought you might enjoy this course on @Udemy: Build an app with ASPNET Core and Angular from scratch https://t.co/IYjwUgmh3a
206,mykeels,"Idea: a BlockChain Anime

Where strength is determined in hashes per second and they compete for block recognition.

Everyone's scrambling to find the ultimate block that will finally complete the BlockChain.

From the hashes rises a young Miner, our hero, determined to prove ..."
207,mykeels,A bird in hand is worth two on Jumia.
208,mykeels,"This ""Tap to buy"" will be my bane 😭"
209,mykeels,"""The Great Dictator Speech"" by Charlie Chaplin https://t.co/ip7j2POSt4"
210,mykeels,"This Jumia customer agent thinks I'm joking.

I'll call every hour today and make noise till my purchase is delivered.

Today is the last day on the agreement for delivery.

@RemindMe_OfThis in 1 hour."
211,mykeels,"Gold that passes through the fire is supposed to come out pure.

Not so, if you put it under the afternoon sun.

One can go through schools and still not be educated."
212,mykeels,I seem to have ended a bubbling thread 😂
213,mykeels,"There's no greater sense of entitlement and feeling of betrayal than when you walk down to the Akara woman's joint, and she's not there."
214,mykeels,"If you could know the absolute and total truth to one question, what question would you ask? — What does it mean to be a Nigerian?

I fear it has no real meaning, but that's too sad a reality for me to accept. https://t.co/NPwNtuAkvY"
215,mykeels,"You know ""She will be loved"" by Maroon 5?

Did you know it's about a guy who's in love with a prostitute? 😅

""I don't mind spending everyday out on your corner in the pouring rain ... 🎶""

""Look for the girl with the broken smile, ask her if she wants to stay a while."""
216,mykeels,"Hey man, big fan here. Got two questions.

When applying for Node/PHP jobs that doesn't specify a Framework, does it me… — 1. Could be.

Also, it might just be that the company requires you to not be tied to a particular framework.

A project… https://t.co/EEbOKof1XU"
217,mykeels,"Which club do you support  ? — Manchester United.

I'm a very unserious supporter though, so please don't ask questions about football 😂 https://t.co/7ZNC95BvHS"
218,mykeels,Excellent Advice! https://t.co/ulRAWXrdrb
219,mykeels,"You know that movie scene where the guy realises he can't live without the girl, and races to the airport to proclaim his love for her before her flight leaves?

I just realised if you try that here, her flight will pass over you while you're in Lagos traffic."
220,mykeels,😂😂😂 Not All Man!!! https://t.co/LV8z8TkYjL
221,mykeels,What reform does the person need? https://t.co/76grg8f9VO
222,mykeels,Anyone ever tried vodka as a cure for sore throat? cc @the_wumi
223,mykeels,"Ugh, I just withdrew a potentially hilarious joke cos it might have been misunderstood. 😒"
224,mykeels,Cos I keep buying from them. https://t.co/lzcdc9S0uL
225,mykeels,With Bey. https://t.co/fzWntiqm0S
226,mykeels,"Has shaming someone into stopping a bad habit ever worked?

Do you know someone it has worked on?"
227,mykeels,"Because I don't have work, shey? https://t.co/KRZzCHDlOa"
228,mykeels,"Successful Gov. takes on Failed VP 

#HeadlinesIfIWroteThem"
229,mykeels,You're welcome! https://t.co/CkfdJ7IiaJ
230,mykeels,That's just selfish. https://t.co/a2xO8KOohu
231,mykeels,"Join forces, nope!

Form a coalition, naah we're greedy.

See yaselves now?

We're back to choosing the least rotten of the tomatoes."
232,mykeels,"Huh? 

Why shouldn't he have a device to look up facts with?

This isn't Community Grammar School Debate ooo. https://t.co/D1oNOetn2B"
233,mykeels,"Fammm, Osinbajo is an Eloquent somebody. 😩😩😩 It's like music to my ears."
234,mykeels,"Why are these ""young"" candidates embarrassing us like this?

Moderator asks, ""are you prepared to be Nigeria's first female vice-president?"".

Mama has gone to Timbuktu ..."
235,mykeels,"Did Peter Obi say we have 87 million people living in poverty, and growing 6% every minute???"
236,mykeels,"Ah, I missed the debate. 

Now watching 😂😂😂"
237,mykeels,"You people should go and get vaccinated for Yellow Fever ooo.

That disease can be fatal, and has no cure.

The clinic is just before the Toll Gate at the International Airport in Ikeja Lagos.

It costs 2k, and takes about a day to get done, but it's worth it."
238,mykeels,Pitchforks are just dope! 😂 https://t.co/nOOrSY8tkh
239,mykeels,Ruthlessness! #shadowFight2 https://t.co/CDYh5j90LC
240,mykeels,How to deal with your enemies 🥰 https://t.co/W4yhjn20Hw
241,mykeels,"Anyone played Shadow Fight II?

Dang!"
242,mykeels,"No greater bond than a common enemy.

But why can't we unite over useful things? https://t.co/60l56LY7Us"
243,mykeels,Are you sure it's not when QA gives the go-ahead? https://t.co/l9pSUbgMGR
244,mykeels,How to get free sharwama: https://t.co/qxjoMF6YP5
245,mykeels,"A Nigerian government agency put out an article in 2015, completely missing the point of what Net Neutrality was, to drive its own agenda:

""Net Neutrality is a Call for Caution to all Parents""

https://t.co/or1BpRtLVO"
246,mykeels,"That #yorlang will reduce the barrier to entry for programming is the kind of thing we should be doing actual scientific research on. 

Someone will see this tweet now and secure a PhD with it."
247,mykeels,"An interviewer went, ""did I ask you to seat? You have failed the interview already."" when my friend took a seat.

I've told my friend she wouldn't want to work there even if she passed the interview. 

An interview is an opportunity to show applicants your company's culture."
248,mykeels,Humans https://t.co/t7Bdo94zAL
249,mykeels,"""And not one of them doubted that Thokk, the giantess in the cave, was also Loki"" https://t.co/yRZ1tYwWyl"
250,mykeels,Water should be free!
251,mykeels,Start a discussion at the risk of being called anti-something. https://t.co/HbpcrgsZEw
252,mykeels,"Actually, 2018 is the vote buying year.

2019 is when the goods are delivered. https://t.co/FbrmACJlgQ"
253,mykeels,The best threats are left unspoken
254,mykeels,e86d51b5d3716cc28537073a045a9e02 https://t.co/ydakW0wAtP
255,mykeels,"So, dating for 7 years before marriage is a proven formula? https://t.co/GWvTm0SwFy"
256,mykeels,Is #yorlang Turing complete? 😀
257,mykeels,"Oya, mu nọmba wa 😄 #yorlang

I hope my yoruba function names make sense sha 😂 https://t.co/gNXYCUaoUm"
258,mykeels,"In other words, confidence is key! https://t.co/3guZc2UsOs"
259,mykeels,HOEmeless https://t.co/t5gmDeNgLv
260,mykeels,Anyone hiring Python (Django) junior Devs?
261,mykeels,"If you use Windows, resist the temptation to install Avast Free Antivirus, or any other ""free"" antivirus.

Your OS already comes with Windows Defender, which offers even better protection."
262,mykeels,"Aerys Targaryen, the Mad King, says Hi! https://t.co/7ki1uTSfyu"
263,mykeels,"There are people, just patiently waiting for the proceedings and outcome of 2019 elections, so they can make up their minds to leave."
264,mykeels,"From here, you're just 27 and you're making impact, you've achieved a lot. I'm 23 and I'm a graduate I'm working. But I… — For starters, by not comparing myself with anyone based on accomplishment versus age. https://t.co/eYR3pCHCyz"
265,mykeels,How long have you guys been together? — A while now https://t.co/abdaRnVp9s
266,mykeels,"What's your mother's maiden name and the name of your favourite pet? — Shalvah, lemme alone 😂😂😂 https://t.co/tsKkukqSFW"
267,mykeels,"Hey man, thanks for all that you do, you inspire me and I'm a big fan.

So here's the thing, I've been coding for about… — It's okay to rely on the internet. I do, for a lot of stuff.

We commit things to memory when we do them a lot, and som… https://t.co/UL1VaOX6wd"
268,mykeels,"How'd you propose girlfriendhood to your girlfriend? — I asked, nicely. https://t.co/7Sh5WOIRkc"
269,mykeels,"What do you want to have on the 12 days before Christmas? — I'd like to create happiness, enough to go around 😂 https://t.co/6lapCUCZyu"
270,mykeels,about how you became this good a programmer — What about it? https://t.co/bGObGU8bl4
271,mykeels,How'd you meet your girlfriend? — At a movie showing. https://t.co/u2dy1AWhkP
272,mykeels,"You think you're so smart, huh? 😒😒 — Yes! https://t.co/OZj5nUb39g"
273,mykeels,Why not? — Does it matter? https://t.co/8HW1X07GuP
274,mykeels,Ever tried Java  ? — I did. https://t.co/Nev7p3PIag
275,mykeels,"If you listen hard enough, they'll tell you https://t.co/dKKsJ02d5f"
276,mykeels,"""any gadget of the your choice""

Where is this written? https://t.co/xWzKNEUbwg"
277,mykeels,I just hope these replies make it clear that it's sarcasm. https://t.co/Ems3c8Yk1V
278,mykeels,Say thank you! https://t.co/Y2uUgi4Znd
279,mykeels,I'm dreaming of a brown Christmas
280,mykeels,Who wants bread-talk bakery snacks?
281,mykeels,"These guys are playing live football next door, so I hear ""GOOOOALL"" and my first impulse is to go and watch the replay. 😂😂😂"
282,mykeels,"If you can, change your Laptop's internal HDD to an SSD.

Your laptop is only as fast as its slowest device, which is usually your HDD.

Thank me later."
283,mykeels,"Spent two hours backing up stuff in a hard drive, only to accidentally format it.

After looking at instructions for data recovery, I've realized it's not so important. 

How's your morning going?"
