,name,tweet
23,markessien,What could you spend an entire day watching documentaries about? That's something you could make into your passion
24,markessien,"It is wrong to assume that incumbents do not realise that their industry is changing around them. They do, but they are often filled with blocking decision makers who do not understand what needs to be done, and so block the necessary things from happening."
25,markessien,Tweet a screenshot of your current internet speed using https://t.co/WJCu94ni4E
26,markessien,A good way to destroy societal productivity is to hire the best people into roles where they are better paid to be far less productive.
27,markessien,Very smart thread ⬇️ https://t.co/8HQiIsROFF
28,markessien,Calling all prophets on twitter: Can you accurately prophesy an event that will happen in the future as a reply to this thread? Please specify the date. We will come back to check on that date.
29,markessien,"I think it is essential (and not optional in any way) that all the women and children 'rescued' from Boko Haram are interviewed publicly, so we know what really happened. Because there is every chance that it was mistaken identity, and the men killed were not terrorists at all."
30,markessien,Ezekwesili: I will disrupt Nigeria's politics of failure @CNNI https://t.co/3RR2kQJuuf
31,markessien,"If these were the only candidates in the country, who would you vote for as president?"
32,markessien,"In terms of tech clusters, I see Enugu and Uyo as the real next contenders after Lagos. Those two seem to be holding the slow steady fire that lasts, while other places seem very on and off."
33,markessien,"Africa as a single entity is equivalent to India in terms of market. The problem is in our thinking - we don't see ourselves as Africans, but as Nigerians. That's like someone in India building a product just for Delhi."
34,markessien,Would you buy this power bank at N50k? If it could keep your laptop charged for two days? (Reason is that we are looking for a powerbank for our remote interns). https://t.co/NvIos6aPaN
35,markessien,"Let me re-iterate what I believe the right approach to building the tech of a country : 1. Building technical talent 2. Connecting the best with each other to collaborate on projects 3. Many small online projects develop 4. Out of those, bigger startups develop."
36,markessien,Next HNG internship will be in python. Good idea or bad?
37,markessien,Check out this tool by @theshalvah -  @this_vid It allows you to download any video from twitter by just asking it to download for you
38,markessien,"The reason China is the manufacturing capital of the world is that they forced their currency to remain *weak* for so long, not *strong*. They created a locked-in, separate world where things were 'normal' priced internally, but cheap priced outside."
39,markessien,"Perfect information transfer between separate AI agents would be a mistake. It does not occur in nature, first of all. But primarily, it removes the possibility of mistakes, which makes the agents learn too uniformly. Different learnings will advance the entire group better."
40,markessien,Uninspired personalisation in marketing campaigns is a brand-agnostic way of building product awareness - while avoiding the performance marketing trap. https://t.co/ajHyQioEB3
41,markessien,https://t.co/Jfdbn0ook6
42,markessien,Which of these is the biggest problem in Nigeria?
43,markessien,"The people in army bands, do they join the army to be in the band, or do they join as soldiers and then someday someone assigns them to be in the band?"
44,markessien,"In the future, Chinese factories, as soon as their product is ready, will put it on some website. This site will push this product to tens of thousands of global websites, who process local payments. One an order comes in, some logistic chain will pick it and move to consumer."
45,markessien,It's not enough to create developers. We have to create jobs for early-stage developers. Those not good enough to work production code. So they can practise in a controlled environment. Otherwise many lose interest and get frustrated.
46,markessien,"If you are intolerant of intolerance, are you intolerant?"
47,markessien,Do you support a flat tax? I.e everyone pays a flat 15% tax on their income?
48,markessien,"Okadabooks seems to be the default publishing platform for Nigerian authors. If I were and investor, I would look at them."
49,markessien,Back in Lagos. First time I am happy to be back here.
50,markessien,Who is interested in buying an island and setting up a new country there?
51,markessien,"It is irresponsible not to split a company into independent units financially. If one area is going to make money 'in future', it should borrow its startup capital from part of company making money, and return it when it works. Otherwise, money losing 'ideas' can persist too long"
52,markessien,I'm a bit confused about these Kupe Boys: what is their primary talent? Are they singers or dancers or what?
53,markessien,"Would you pay 10k a month to have a permanent 200Ah inverter battery in your home/office? If it dies, it is replaced with another one?"
54,markessien,"Do you consider Akwa Ibom to be a tribalistic place, or is it open to all tribes?"
55,markessien,"If the Ibom E-Library in Uyo offered you free working space for your startup (with internet and power), would you be willing to move your company to Uyo (assuming you do not come from there already)."
56,markessien,Two minutes before you receive a very important email that needs a lot of immediate action https://t.co/0v6DUoB8wF
57,markessien,My phone home screen https://t.co/paSQeMe6pl
58,markessien,Chat is a very powerful interface. But it's powerful when used for complex queries that a human should deal with. It's terrible when used for an interface where buttons work very well.
59,markessien,"The future of African e-commerce is direct China deliveries - via plane if needed quickly, otherwise ship."
60,markessien,💯 https://t.co/0TIRWhWdz1
61,markessien,Banning motorbikes in cities lowers productivity. Motorbikes are extremely flexible ways to move people around.
62,markessien,"Ai as a platform will have to be distinct components that do distinct things. Just like the lung does lung work, you can have a 'black-boxed' walking AI. Or proximity detection. When those are working well, you can then combine them to a higher level AI."
63,markessien,Would you pay for a service that does freedom of information requests for you from government agencies?
64,markessien,"Trying to get everyone to agree to a decision will lead to everyone agreeing only on the most average thing, and the results will be average."
65,markessien,"The new lenders in Nigeria, e.g renmoney and so on, are an extremely critical part of the economy, no matter how high the rates they charge. They create short term liquidity where there was none, and this greases productivity."
66,markessien,"For businesses that can predict their future cashflow, it is far better to raise money using loans than using equity investments. But you must be able to predict really accurately and take loans you can repay with a lot of lee-way."
67,markessien,Who knows a bit about the Eligible Customer energy regulation 2017 and can teach me in the DMs?
68,markessien,How do we pass a law in Nigeria requiring all federal and state governments to publish ever single Kobo they spend online? Can we just submit it or does a senator have to do this? Who knows the process?
69,markessien,"Using a modified french gutter to try to step erosion on this road. Roofing sheets on the bottom, stones in the sheets and sandbags to border it. This creates a channel for water to run along. The road seems to be holding so far. If it works, will extend for entire road. https://t.co/odeyS9N6Hj"
70,markessien,"For those thinking I may ever want to go into politics - wrong! I don't have the patience to be dealing with politicians. One can create a lot of change via business, without needing to get dirty in politics."
71,markessien,"Someone told me that the BMW X6, if it receives dirty petrol, will prefer to knock its engine than produce dirty emissions. Is this true?"
72,markessien,"Will Nigeria really be a better place if you install Atiku, Fayose, Ben Bruce, Saraki, Wike, Reno as the people running the country?"
73,markessien,"You think business will be better under Atiku? Atiku has been controlling Onne port, Calabar, Warri port through his company Intels. Have his actions there made business better for the avg Aba trader? Why do traders clear their goods in Lagos till today? Don't let them use you."
74,markessien,"For every 10 people who believe in the vision, there is one person who believes in the vision and is willing to act to support the vision. And of those willing to act, some are competent and some are not. Those willing to act, and who are competent are the ones who create change."
75,markessien,"In 2017, the federal government attempted to reduce the price of the eastern ports (Warri, Onne, Calabar) to encourage more traffic there. INTELS, which manages the ports, and is owned by Atiku, took the govt to court that those ports should remain more expensive than Lagos."
76,markessien,Anyone in the lending business has to realise that determining credit worthiness should be a separate event from disbursing funds. If you do the credit worthiness determination at disbursal time (and it's cumbersome) many will abandon your credit. Loans have a time factor to them
77,markessien,"I think it's kind of silly that Americans assume that their primary stock market top 500 index fund will keep going up. Productivity has risen immensely in the last 100 years due to new tools, and it has driven overall growth but that will not be for infinity."
78,markessien,"So much talent in the small cities and towns of Nigeria. We have been successfully running our call centre in Akwa Ibom for almost a year now, and it's going really well. As you scale, don't be stuck in Lagos-only mindset."
79,markessien,Started writing my talk for devfest-south-south in Uyo.
80,markessien,"1/ Remember this: Atiku brought in Gen Yar'Adua as a shareholder in Intels. Those shares passed on to Umaru Yar'Adua, who Atiku ran against in a presidential election (two shareholders of INTELS running against each other). After Yar'Adua won in 2007..."
81,markessien,"Yar'Adua, his co-founder (in effect) in Intels? Who then proceeded to sign a multi-year concession over to his election opponent? Strengthens the conspiracy theory though. https://t.co/X8HpTEVwBa"
82,markessien,"Unskilled labour is very, very cheap in most of Africa. Any startup that competes against unskilled labour will struggle to find good margins."
83,markessien,"This difference in cost is a big part of how Lagos maintains its dominance, and how the Niger-Delta is disadvantaged. The costs for all ports needs to be equal to level the playing field. https://t.co/aso2urbrLy"
84,markessien,"I get less than 1 call a week on my GSM line. Get lots more WhatsApp calls, twitter DM and whatsapp messages, and even more emails. I could stay without an active phone line for weeks and I doubt many would notice. We are entering the Post-GSM era."
85,markessien,Can someone explain this though? Why are the Niger-Delta ports so expensive compared to Lagos port? Atiku has been in charge of these ports for a while - why does he charge so much that the ports are not viable? https://t.co/2C3rjZavEh
86,markessien,Atiku keeps running against incumbent presidents and keeps losing. And all those presidents maintain his companies as the ones running the countries sea ports. Have you considered that maybe he runs to lose? To make sure there is no actual opposition?
87,markessien,How much does it cost to clear a container in Port Harcourt vs in Lagos port?
88,markessien,One of the most awesome things I tried this year was 2 weeks of water-only as recommended by @EditiEffiong
89,markessien,"There is only one way for a startup to grow at the speed VCs want - and that is for it to achieve exponential growth and not linear growth. To achieve exponential growth, there has to be an underlying exponential formula running inside the startup, and this creates the growth."
90,markessien,"I wake up alarmingly early. 4am, 5am. How do I fix this? I want to be waking by 7am."
91,markessien,"As a software developer, learning docker is no longer optional. Nowadays, its like saying you don't want to learn git. And if you do not know what any of those two are, please join the HNG internship, starting February 2019."
92,markessien,"There should be something like a friends and family business lending tool. Where a business can raise N5m loan at 30% interest for example, and ask their family/friends to use the platform to invest and track their returns."
93,markessien,"If you spend more than $100 monthly on your mailing list tool, try switching to Amazon SES with Sendy. If that also grows such that it exceeds $250/month, its worth setting up mailcow with nextcloud/rainloop. Just use a strict host to avoid being flagged on your email."
94,markessien,"To understand recursion, you must first understand recursion"
95,markessien,"My favourite begging method is the little boy who stands on side of road crying. If you ask what's wrong, he will say that he was sent to buy something, he lost the money and his parents will beat him when he gets home. So you give him money. Next day, he's there crying again."
96,markessien,Amazing. https://t.co/MhwbchwLyG
97,markessien,"https://t.co/f8xVHQqGZs is looking for female coding interns. Backend development only. Lagos, on-site only. Please send repo link to friday@hotelsng.email."
98,markessien,"For things used very often by a lot of people (like payments or chat), even half a second of use-speed improvements has a massive productivity impact, and will get that thing adopted very quickly."
99,markessien,One of the major topics of the Nigerian election is that a bunch of people seriously believe that our real president secretly died and was replaced by a clone called Jubril from Sudan.
100,markessien,"Maybe what drove human intelligence was a bug where, instead of learning just enough to fit in its environment, the learning never stopped. And out of that, emergent behaviour developed."
101,markessien,Just because I have some opinions you like does not mean you will like all my opinions. It's okay to dislike some opinions of mine and like some opinions. Keep the ones that make sense to you and ignore the rest.
102,markessien,The best way of creating fake news is to convince everyone that you are too credible to ever create fake news.
103,markessien,"1/ So many Christians have lost their way and they do not realise it. The root of all this starts from literal, non-questioning acceptance of the Bible. The Bible is a human written narration of events, many books written hundreds of years after said events happened."
104,markessien,"If people knew the plights of others, they could choose to help. Making videos of people who need help would help get money and assistance to those people. Charities do not need to be monolithic, centrally controlled entities. Marketplace charities should happen."
105,markessien,"Another use-case - for dubbed movies, making the mouths of the people move like the words the translators are saying. https://t.co/okVprGAunN"
106,markessien,"It should be very possible for AI to create a perfect instrumental for any song, even if the vocals are there."
107,markessien,"This is a hotel booking site. This is a travel site. This is an experience marketplace. These are 3 different levels of abstraction, and each one adds brand complexity. Brand is human memory. Human memory works best with simple relationships and fails as abstraction/complexity gr"
108,markessien,"Fill some potholes on your road. The next time government brings you a bill, also issue them a bill for the potholes you fixed."
109,markessien,"When any kind of fundamental invention is found (e.g electricity), there are lots and lots of low hanging fruit to be built on top of it. Those things are so valuable that even with minimal skill, very large companies can develop on top of it. Over time, however..."
110,markessien,"Nigerians are actually richer per capita than the statistics show. This is because our population figures are quite inflated, and also because a lot of trade and GDP are just not captured in statistics (including international crime, which is quite a contributor)"
111,markessien,"Having used solar at our two offices and at home, I can conclusively say that even for someone technical like myself, solar needs more maintainance than a generator."
112,markessien,This week is devfest south-south in Uyo.
113,markessien,Uyo to Ikot Ekpene road is almost complete.
114,markessien,Are you currently a paid employee of Atiku?
115,markessien,"El Rufai was detained for two days by SSS in Anambra, and Peter Obi, Anambra Governor, shrugged and said: Why did he leave Katsina to come here? That was very wrong of him."
116,markessien,Re-Anambra: The Limits of Propaganda ~ Nasir Ahmad El-Rufai https://t.co/3uJT2FiR8i via @omojuwa
117,markessien,The largest reason for the high rate of education in the south of Nigeria where the Catholic missionaries.
118,markessien,"The real minimum wage of any area is the mid-point of the price a labourer will take for 6 hours of labour, and that a cleaner will take for 4 hours of cleaning."
119,markessien,"There is still a missing algorithm in AI. Something that parallels the 'intuition' of humans. It's some kind of elimination, best guess algorithm that uses past patterns and minimal current info to offer fast answers."
120,markessien,"What if consciousness is not a consequence of the arrangement of neurons and electrical signals? You know how you assume something is causing a bug, then you fix it, and the problem is not solved? What if we do 'maximum' AI, and still no consciousness develops? What's next?"
121,markessien,"If you had N100m in your account, would you buy a table you absolutely loved for N1m?"
122,markessien,"Human thinking must be digital in some way, and not continuous. There will be some latency in the electric impulses going from neuron to neuron. So there must be these little gaps in our perception of the world. Maybe that's where the ghosts are hiding."
123,markessien,Absolutely! https://t.co/vE4lLSkuFf
124,markessien,Finally switched to Airtel from 9mobile. Asked it my data balance. It is telling me a very long story I don't understand. So how much data do I actually have? https://t.co/rE76WDXZCS
125,markessien,"If a hive of ants could be seen as one animal, the all earth life forms could also be seen as one animal (as we are co-dependent). And looking at it the opposite way, a single animal could be seen as several co-dependent organisms. A liver creature, a lung creature, etc."
126,markessien,I have never seen a situation where an expert in one programming language was significantly less productive than an expert in another programming language.
127,markessien,One of the first skills you should learn in the African startup scene is to detect if an investor has money at all.
128,markessien,"Both of them. Split the money in two. Support two local startups, not one. https://t.co/RkWgNapMNb"
129,markessien,"Every asset you have has a 'performance' attribute that naturally degrades over time, unless work is done to keep it performing."
130,markessien,The single best interview question in Nigeria is: 'What is the moon?'. The depth of the reply will tell you a lot.
131,markessien,"People have a finely tuned instinct for 'fake' people. As a politician, don't be fake. I.e saying things on video that you do not mean. Unless you are a brilliant actor, people will see through it. And they won't trust you. Realness is getting more and more important."
132,markessien,My favourite African political song of 2018. Also a good chance to practise your Sierra Leonian pidgin https://t.co/4MpMDBps0M
133,markessien,"The first few social networks grew by massively spamming your contact list. In the meantime Gmail became biggest email service and restricted this massively, making it really hard for any new social network to take off."
134,markessien,"If you were forced to leave Lagos, and never ever come back, what would you miss about it?"
135,markessien,Is there any way to make the HNG Internship sustainable (i.e earn enough to cover its own costs) without affecting the core experience?
136,markessien,"Politics is a network-effect system with two dominant players only. Those two take 90%+ of the marketshare. The bandwagon effect seems to be driven by coverage - which inflames passions and drives more people into one court or the other, at expense of all alternatives."
137,markessien,"Off-grid Energy is not solved. The cost of solar/storage is half the problem, the other half of the problem is about how you use the electricity. That second half is ignored - the assumption is that consumers will do it right. They won't. They don't even understand it."
138,markessien,"9mobile tries to increase revenue per user by tricking the user into subscribing for a plan they don't want. These types of tactics are only good for short term revenue boosts, in the long term, they always lead to lower revenue."
139,markessien,"If you achieve any form of enlightenment, you cannot explain to someone else. You can say the words, but the people who have not gone through the same process to get there only see the surface."
140,markessien,Having two parties fighting for control of Akwa Ibom is very nice - roads being built everywhere. Went to our customer support office and found out NDDC had tarred the road. Welcome surprise
141,markessien,"I posit that the ratio of ladies who drive/ride motorized vehicles (cars, bikes, etc) on their own is a good measure of the patriarchy in that society"
142,markessien,"In times of extreme starvation (e.g no food or no rain), it makes sense for human populations to sacrifice people to the 'gods', in order to bring back those things. It makes sense because it reduces the number of people, which allows the others survive longer."
143,markessien,A child slave being kept in Nigeria. The people keeping her should spend years in prison. Children should never be treated this way. https://t.co/IcPp6OA10X
144,markessien,Google could probably triple it's revenue without any increase in traffic within a year if it really wanted to. Considering how high its revenue already is....
145,markessien,https://t.co/f8xVHQqGZs being presented to the president. @Suzy_smallz pitching. https://t.co/TBC1kYZLFW
146,markessien,"I don't believe that physicists are right with their current models of sub-atomic structures. As a programmer, it feels like there has to be less complexity, it should be one simple recursive function that has a complex output - like crystals."
147,markessien,"If you are looking to keep yourself busy during the ASUU strike, join this Slack Channel: https://t.co/4hppaK9Je1 There will be work for writers, coders and data entry people."
148,markessien,"If you are a coder affected by ASUU strike, tweet me a project you have online. You can stay busy in this period by interning with @hotelsng. Backend, Frontend, Design and Android tasks available."
149,markessien,"There is cool uncool (e.g coder nerds now) and uncool uncool (e.g crypto fanatics).  We tend to project from the later success of uncool, uncool people and portray them as cool uncool in their own time. But they probably were not."
150,markessien,"If you push people too little, they don't grow. If you push too hard, they break. You have to find the edge of their abilities. And then turn around and do this for yourself."
151,markessien,"HNG Internship 5.0 date is now confirmed. We start Feb 1, 2019."
152,markessien,"To be tested: Any product often used by the average person, and that has a bad UI will be disrupted by one with better design. All other products can only be disrupted by a company with a better sales/marketing process than the incumbent."
153,markessien,Bought some more trees https://t.co/rKWVv0LzQS
154,markessien,"All these little animals that humans are irrationally afraid of must have been so big threats to us along our evolutionary pathway that we decided to keep the memory around, just in case. E.g spiders, roaches, rats, snake, praying mantis"
155,markessien,"I really want to get into machine learning, but I cannot think of any problem to work on that needs machine learning."
156,markessien,Amazing! https://t.co/eXABW0v9dz
157,markessien,"The overall global political trend is getting clearer - more radical, and anti-establishment candidates are winning. Merging into the established political structure is a sure way to ensure your irrelevance. Information is no longer monopolised by single, state owned media."
158,markessien,"Everything you read or absorb becomes your short term point of view, if you are not actively aware that you have to fight that. The things you read 2 years ago are as valuable as what you read yesterday, but yesterday's read influences today more."
159,markessien,"You cannot fix the entire world. Pick the part of the world that is yours to fix, and obsessively focus on that part. Let the rest go."
160,markessien,The world changes. A dream you had 10 years ago may have been overtaken by the world - there is nothing wrong with giving it up and focusing on something more feasible for the world of today.
161,markessien,"If you daydream too much about what you would do 'if I were x', it can distract you from what you need to to today to ever become x."
162,markessien,"When two communities fight and people get killed, the anger remains. You can stop reprisal with force, but this is short term. For the long term, you need separation, reconciliation and compensation."
163,markessien,So many developers just for one website? I'm sure I could make that website in just 3 weeks. https://t.co/purQiKZkCB
164,markessien,"Influence is best measured in second-level influencing - not how well are you convincing people about your ideas, but how well are people convinced about your ideas convincing others."
165,markessien,We really need to take a moment to appreciate how well the Kaduna crisis is being handled. It could have been way worse without decisive action by the Governor.
166,markessien,I really like the @UNIONBANK_NG rebrand. Will open accounts with them.
167,markessien,"In a country where you provide your own power, water, pay for private schools and roads are unpaved, you really don't care who is in govt. Your life is completely privately run. So what matters for you - as regards who is in govt is just - is there a way to make money from them?"
168,markessien,Why not take this opportunity to visit Uyo and hang out with the friendly south-south developers? https://t.co/8PWQEepOsO
169,markessien,"Have you dreamt about making your own interview TV-Show? But you lack studio, camera and equipment? Come partner with @hotelsng - we will give you all that for free. We have a free, working interview studio. Email susan@hotels.ng with your idea. https://t.co/HxNP6MUnrD"
170,markessien,"Everyone complaining about the dirt on the streets, but nobody picking is up any."
171,markessien,"School feeding is one of the most critical things any developing country can do. It makes parents send children to school, reduces financial burden on the poor and children get food at a critical time developmentally. https://t.co/iShaZdSlBo"
172,markessien,You must not always include a call to action in a sales pitch. You risk dragging on a deal that would never happen - wasting your time and energy.
173,markessien,"There is this really good personal CRM I found. It's called LEADer, check it on the android app store. If you need to manage deals with a bunch of people, all at different stages, and you prefer to use your phone, it is excellent for that."
174,markessien,"If they are right that lack of sleep is a big contributor to alzheimers for those with APOE4, it means there should be a correlation between caffeine intake and increased Alzheimer's"
175,markessien,"When stack overflow can offer computationally valid answers to programming questions, AI will start to be able to write code."
176,markessien,The travel industry is winding down on the innovation stage and is entering the efficiency stage.
177,markessien,"This administration probably has the best social schemes ever seen in Nigeria. The conditional transfer, pension payments, backlog salary clearing and n-power are really great programmes. Don't attack the good because you dislike other things. https://t.co/8B1awMnbyU"
178,markessien,It appears the N760m portal has been found. See link: https://t.co/BIVzTGeH49 https://t.co/srJ9ygNUEn
179,markessien,"I'm looking for international fiction, not local fiction. It's to expose the school children to new ideas. https://t.co/ypaD380D1I"
180,markessien,"I need recommendations for young adult fiction that is appropriate for secondary schools in Nigeria. Criteria: no traditional school books (like Eze goes to school), no witchcraft related matters (like Harry Potter or Twilight), not incomprehensibly American (like Catcher-Rye)"
181,markessien,"Put your country ahead of your political party, always. Don't be loyal to people, party or benefactors. Be loyal to your country and the good of the people."
182,markessien,Planning to work with @_diaryofapilot to shoot the pilot episode. It will be about pilots. https://t.co/TChwVHYIz4
183,markessien,"Finally worked out all the bugs in our equipment. Studio is finally ready. Email susan@hotels.ng to use it. If you have an interesting point of view on tech and you want to discuss on camera, also email us so we can arrange an interview. https://t.co/OaNxGdE8qh"
184,markessien,Imagine meeting a homeless and naked person. You take person to your house. Feed them for 10 years. Pay their education. Give them money to start a business. Then the person stops picking your call. Starts shouting on you. That's how it feels when you speak harsh to your parents.
185,markessien,"Would you be willing to contribute your time, effort and money to personally fight corruption in Nigeria?"
186,markessien,What would a new Nigerian political party have to do for you to support it?
187,markessien,This is the source for the information. I wonder why no 2017 info is available? Is it not required by law? https://t.co/p4yjl76OiB https://t.co/hc8T7m1Laf
188,markessien,A company in Nigeria got paid N730million to develop an 'interactive portal' for the ministry of mines and steel. Congratulations. https://t.co/JZPIowQJLZ
189,markessien,"People don't seem to realise there are actually 4 e-tag lanes on the Lekki tollgate, and always queue up for just the one on the extreme right."
190,markessien,https://t.co/6jKfEZg6L7
191,markessien,"Every argument between economists should end this way: ""Let's just agree that there is no way we can ever test your opinion or my opinion, and even if any of us were right, some random factor could completely change the outcome, so it does not really matter."""
192,markessien,"If you try to get everyone to agree with a decision, decisions will become timid and safe."
193,markessien,The man-leopard murders: History and Society in Colonial Nigeria https://t.co/NBcZpIYPWO
194,markessien,Can anyone advice what the implications of the recent Mauritius circular on GBCs implies?
195,markessien,.ai should be adopted as the domain extension for Akwa Ibom.
196,markessien,"When cutting costs starts with cutting marketing, the company should never have been marketing to begin with."
197,markessien,"The most valuable thing the colonists brought to Africa was modern education. It was a product that the Africans instantly saw the value in, and that's why till today, parents sacrifice so much to give their children that education."
198,markessien,Raising children is the most successful pay-it-forward scheme ever
199,markessien,How come Euron Greyjoy's clothes were always looking so well pressed in Game of Thrones? .... Because he paid the iron price.
200,markessien,"Akwa Ibom State. You can spend a night at Meridien, play Golf, then come to Camp for some rugged activities, then return to Meridien for some more enjoyment, then fly back to Lagos. https://t.co/nwK68caucB"
201,markessien,"When you and your team want to formulate strategy over the weekend with no distractions at all. Back to nature, back to physical sports, clear your mind and plan your year. https://t.co/CPeqZtAlDB"
202,markessien,"Usaka Camp - 2x site for Gulder Ultimate Search, owned by my Dad. Soon going to be opened for corporate off-sites and extreme-team-bonding. https://t.co/YIzeltAHlD"
203,markessien,"A strong Backend and Frontend developer about to finish NYSC, and asked me to help him get a gig - @stevensunflash. If you need a developer, reach out: chikodi543@gmail.com."
204,markessien,Those who control the streets move the garbage.
205,markessien,"IrokoTV voucher code worth N3,000 https://t.co/vOqiIAN4rU"
206,markessien,"For an interesting new startup, follow @otracng and the CEO @reedahkh"
207,markessien,"The business of banking is that of aggregating money and lending it to businesses. Not collecting money and charging people for to get back their own money. Banks here don't lend to businesses, but they lend to the MDs friends, who don't repay, then they call it ""bad loan"". https://t.co/QgLUmVTbIw"
208,markessien,"There is no world where you want to bank the unbanked when there is card-maintainance fee, N50 fee to transfer money and charges for withdrawing money from the ATM. That is the REAL barrier to why the unbanked do not want to bank. Those amounts mean a LOT to them."
209,markessien,"I find it very sad that Ekpo masquerade was banned. It should have been made much grander and more flambouyant, restricted to 1 week in the year, remove the knives and it could become the biggest tourist attraction in Nigeria."
210,markessien,"I am really impressed at the clarity with which Geoffrey Nwaka wrote that paper (https://t.co/J9cYBd4RYD). Outstanding research, brilliantly written for humans. I wonder if this is him? https://t.co/cIgpNn2579 I'd like to meet him."
211,markessien,Some saturday reading: Secret Societies and Colonial Change: https://t.co/J9cYBd4RYD
212,markessien,"I use CowryWise to pay rent monthly. Every month, they debit my rent, then at the end of the year the full money is complete. Because they give 10% interest, there is now extra money for rent at the end of the year. Sign up link: https://t.co/ekmoVYna5I via @cowrywise"
213,markessien,"Every idea spawns new ideas. That's why co-founders are good - if multiple people are introducing ideas, each introduced idea spawns new ideas among all other people. So the ideas don't double, they 10x."
214,markessien,"70+ people were hanged by the british, because leopards in the area were attacking people. They thought it was the Ekpe cult doing the murders. https://t.co/8ApqcxZiHR"
215,markessien,Lots of things happened in our past that we don't know about. https://t.co/W0YoSufZrH
216,markessien,"What animal exactly is ekpe? It's not a lion, because lions don't live in the jungle."
217,markessien,"When you are building a company, what you are really building is first, a distribution process and second, a manufacturing process."
218,markessien,The new bridge that China built to connect Macau to Hong-Kong is as long as the distance from Lagos to Shagamu. All over water.
219,markessien,"If your startup is less than 10 people and you don't often receive customers, you don't need a receptionist. Just get someone to sit close to the door."
220,markessien,"For the clonable ones, the price offered has to be smaller than the price it costs to clone it + the time to clone it premium. https://t.co/cjKv6GfHt7"
221,markessien,"If your website is ugly, you need a UI designer. A good UI designer I can recommend for polishing your site is @jeremiahriz. He's in uni, final year, so you know his rates will still be reasonable."
222,markessien,Who knows where I can buy bougainvillea in Lagos?
223,markessien,Nigeria should use mixed Concrete and Bitumen roads. Cross-roads should be made of concrete and the main roads made of Bitumen. They should do public auctions for fixing tiny holes in the bitumen before they grow that SMEs can specialise in doing. Cheap to fix tiny holes.
224,markessien,"Companies take a long time to build. Most people with successful companies are in their 40s and older. Don't be 23 and feel like a loser because your company did not become massive in 2 years. You often read those stories only because of how unusual it is, not because it's normal"
225,markessien,Who has ever setup postfix on a server before? What are the gotchas?
226,markessien,How about traditional music? https://t.co/GP1yNnFog7 https://t.co/37u2RRUr1w
227,markessien,"After many years, we are finally moving https://t.co/f8xVHQqGZs to a 3-server architecture. One load-balancer with two servers behind it. Planning to use Varnish + Nginx in front, then two identical servers with replicated DBs. Any issues with this architecture?"
