,name,tweet
19,risin_developer,Everyone is an expert till it's time to implement it.
20,risin_developer,Does this pass as sun-kissed? 😁 https://t.co/chWxbpXSQh
21,risin_developer,Watching people analysing Elon's three dot tweet is so funny.😂😂 https://t.co/wrf7vy1FTD
22,risin_developer,"With scenes like this, how can anyone say they don't like GOT? 🤔

#GOT7 https://t.co/AddTTgaeEs"
23,risin_developer,"Where are you going?
Nigerians: I'm coming"
24,risin_developer,"I can't be the only adult that enjoyed ""Boss Baby"" 😅

Film makes me so happy..😁 https://t.co/bHg2adQRhS"
25,risin_developer,We can't hack into a system in seconds using visual basics https://t.co/ixGSKbZVv7
26,risin_developer,"Don't blame them. If its good, its worth paying for. Remember not everyone can self learn. It happens in software development too https://t.co/RfFohjbcYZ"
27,risin_developer,"NANs went to buhari and promised 20mil votes.
ASUU told INEC they would participate in the election irrespective of the strike.

All Leverage blown! 

Who are these people really fighting for?"
28,risin_developer,Python map and lambda functions are lowkey superpowers. 😊
29,risin_developer,"What's the connection between your nose and ears?
I notice people tend to turn down volumes to perceive better. 🤔🤔"
30,risin_developer,The sky is big enough for all birds to fly. 👌
31,risin_developer,Jollof Rice apparently ..😥 https://t.co/oKGDiPPiI5
32,risin_developer,"A book of 2000 pages is scary to read.
Break it into three books and it becomes easier.

Why?"
33,risin_developer,"Do more, talk less. 
Let your work speak for itself. 

My personal code this year. 👍"
34,risin_developer,Glad to know you too bro...😁 https://t.co/VnPpQkRVRv
35,risin_developer,😂I once watched a movie where a guy was creating Java classes to hack into a company's server. https://t.co/Owm6KREbdZ
36,risin_developer,"Artificial Intelligence, Data Science and Machine Learning have been buzz words in 2018. Data science has been quoted as the sexiest job of the 21st century, and A.I in it's own right has been quoted as ""the field I'd most likely be in"" by scientist from other fields.
#Thread https://t.co/AfOmaW9wl0"
37,risin_developer,👌👌 https://t.co/iZbJrWK4vM
38,risin_developer,"Why all the alien invasion gotta start in the US? 🤔

What if they come to Nigeria first? And then our SSS goes to UNILAG to get a Linguistic and astrophysicist so we can communicate with them. 😂"
39,risin_developer,"When I'm stuck with a bug that's taking too long to resolve, I always tell myself this: 
 
""No matter how long it takes, you'll fix it and you'll learn""

This applies to life too...""you'll fix it, and you'll learn from it"""
40,risin_developer,"That the basics of computer programming is important. (Know your data types, how algorithms work, OOP, conditionals, Know the basic and you can learn any language quickly. https://t.co/uSK9Xoeria"
41,risin_developer,"Most times the consumer facing side of an idea actually hides the innovation. Why? Well, thing is most innovators are  not business oriented and many times they put their innovation behind a crappy consumer app just because they want to appeal to investors."
42,risin_developer,"We deliberate not about ends, but about means. For a doctor does not deliberate whether he shall heal, nor an orator whether he shall persuade, nor a statesman whether he shall produce law and order, nor does any one else deliberate about his end. 

Aristotle (Nicomachean Ethics)"
43,risin_developer,And we've been  begging the one here in Lagos to come https://t.co/iwodcEIsEH
44,risin_developer,"And @_emmarex_ said ""The Nun"" was an horror movie...😑"
45,risin_developer,"20 tabs on Wikipedia later, I give up and go look for a blog post on it. 

Las Las,  we go import  *  from 😂 https://t.co/u4xdBDQ4an"
46,risin_developer,"The solution to this crazy trial submissions is to get a good validation dataset. If your validation dataset is similar to your test set, then you can be sure that an increase in validation accuracy will result in corresponding increase in test set. https://t.co/3ux8ro5bVo"
47,risin_developer,These dogs wake up at 4 a.m https://t.co/QJ815VqaNE
48,risin_developer,"SampleSubmission.csv
Submission.csv
SubmissionNew.csv
Submission New1.csv
SubmissionNew2.csv
SubmissionNew3.csv
SubmissionNewFinal.csv
SubmissionFinalNew.csv
AaarghSubmission.csv
Ensemble1.csv
EnsembleNew1.csv
EnsembleNew2.csv

😂😂😂😂😂😂
If you know, you know."
49,risin_developer,This is me deceiving myself..😁😁 https://t.co/Me07CMQJ6O
50,risin_developer,End of year/ my Last day @Irsl_consulting party about to start. The Jollof Rice scent here is killing my kernels. 😁
51,risin_developer,"Me, cos I hate doing the laundry. https://t.co/NDcs4criCL"
52,risin_developer,4 a.m is relative. https://t.co/PzAYxpmwwH
53,risin_developer,"Clicking on @Twitter replies inside replies inside more replies and discovering threads always makes me wonder how the database end looks like. 

I'd love to see how this work one day."
54,risin_developer,"Yeah, I just installed JupyterLab and I've been testing all this shortcuts. It's amazing...😁😁 https://t.co/BEiUZOnPwM"
55,risin_developer,"Two colleagues have decided to name their babies after me. 
I'm blushing...😊...they like my name."
56,risin_developer,Is there a specific advantage of running Jupyter from Linux? https://t.co/2Qsh0A7lSS
57,risin_developer,"I still don't get how the ""pay by the hour"" system works especially for developers. 
Here's an instance: If a project is suppose to take me 2 wks and I dragged it out to 4 wks, that means I get paid more. It basically means client are cheated badly or am I missing something? 🤔"
58,risin_developer,Me too...I'm thinking of writing a blog post on it already..😁😁 https://t.co/V2pcjlyJkO
59,risin_developer,#JupyterNoteBooksTip https://t.co/U1msOHUNiT
60,risin_developer,"Thanks Stephen 👍👍 This is super cool.
#JupyterNoteBookTips https://t.co/f6frvJY8cy"
61,risin_developer,"😱 wait seriously? I can merge cells. I've been copying one to the other all this while. 

#JupyterNoteBookTips https://t.co/4ejG8tTtID"
62,risin_developer,"Wow cool, will do try this. Thanks 
#JupyterNoteBookTips https://t.co/t6BaB55UmY"
63,risin_developer,Wow...thanks Olamide. 👍👍 https://t.co/ZJygo2J2lc
64,risin_developer,"👍👍
#JupyterNoteBookTips https://t.co/8dcNeB7tFy"
65,risin_developer,And you didn't tell me this sooner.. 😁👍👍 https://t.co/Vci0gBIgHg
66,risin_developer,"Wow, I didn't know this..I usually use the plus button. Thanks 👍👍 https://t.co/e4ZPOyMJ1K"
67,risin_developer,"Make someone more productive, drop a Jupiter notebook tip under this post.

I'll go first: 👇👇

If your cursor is inside a function call, holding down SHIFT and pressing TAB once reveals a mini-doc of the function. Pressing TAB Thrice reveals the full doc in a small window."
68,risin_developer,"Has to be PHP. I tried to learn it twice. There was just no interest. 

 It's a great language though. https://t.co/bvjdusKOYV"
69,risin_developer,Can't someone just send me a Macbook for Christmas. 💁
70,risin_developer,The recordings will be available after the session. https://t.co/bYSUFGxHmx
71,risin_developer,"DataScience 2018 Deep learning winner @mideoye talking about @DataScienceNIG bootcamp and hackathon and how it has helped him in his journey as a data scientist.

#DataTalksWithSadeeq"
72,risin_developer,"I'd paste it on my mobile WhatsApp and get it from desktop WhatsApp.

😌😌 https://t.co/QGQ5OK5r8f"
73,risin_developer,We're live now on YouTube..👇👇 Join us. https://t.co/2buKvtZanm
74,risin_developer,"A tip for pythonistas. 

Rows come before columns.
               0 before 1
""Axis 0"" is row, ""Axis 1"" is column"
75,risin_developer,This thread. 😂 https://t.co/Zaq2nc8YHD
76,risin_developer,Let's do this...🙌 https://t.co/HBiq5AiyxV
77,risin_developer,"We're live on Youtube for the test session of #DataTalksWithSaeeq
Join us....

  https://t.co/5TwwdBIz9Y"
78,risin_developer,"I just published ""Exploratory Data Analysis, Feature Engineering and Modelling using @DataScienceNIG Supermarket Sales Data. Part 1.”  https://t.co/2Qj7Z5ihnD

You'll Learn the basic of Data Exploration and insight analysis in this first post."
79,risin_developer,"A tip when using tree based models. 🌲

If you increase the number of trees/estimators by some factor, divide the learning rate by that same factor."
80,risin_developer,Recognising noise in data when you see it is a critical skill. 👌
81,risin_developer,"The household that pounds Yam at night thinks the silent ones don't eat. 
          ---Igbo proverb."
82,risin_developer,Yea..I'm going to join this competition soon. Another opportunity to build my skill. https://t.co/PPOZxsdqTt
83,risin_developer,Nice post @wuraoyewusi I learnt alot. Never heard of VADER before. 🤔 https://t.co/GLwAYu6PAX
84,risin_developer,"If you write flawless HTML, don't let anybody tell you nothing. 😔

You're a programmer too. 🙄"
85,risin_developer,One of my contacts keeps sending me inspirational quotes that he badly needs. 🤔
86,risin_developer,😥😥 https://t.co/YpdyCyWv1H
87,risin_developer,"I want pizza, lots of it. 😌 https://t.co/nRSb5ylySq"
88,risin_developer,😂😂 https://t.co/t8ZZrON7HK
89,risin_developer,Tabs or Space???
90,risin_developer,Ze power of the Blake penther wee now be stripped away. 😂
91,risin_developer,"But seriously, I want a low key wedding. Just me and a couple hundred friends. 🙄 https://t.co/uWvYZ7T3h5"
92,risin_developer,"Three things I learnt in the just concluded #DataHack2018
 in no particular order:

1. Real world data is very different.
2. Real world data is very mean.
3. Real world data is very unfriendly."
93,risin_developer,"1969:
-what're you doing with that 2KB of RAM?
-sending people to the moon

2018:
-what're you doing with that 16GB of RAM?
-loading a tensor"
94,risin_developer,🚀🚀 https://t.co/wtHW2R5XyJ
95,risin_developer,💪💪 https://t.co/P3aN9PgrSj
96,risin_developer,Thanks a lot boss...🙌🙌 https://t.co/rpCxoN9bXy
97,risin_developer,Team Fusion was a real contender. Respect guys.🙌🙌 https://t.co/99ZrPgNrve
98,risin_developer,We WON! 🙌🙌 https://t.co/3Ju595JaUz
99,risin_developer,"WE WONNNNNNNN!!!

..IST PRIZE....🙌🙌🙌🙌🙌

""TEAM INSPIRE"" https://t.co/HLm8OXkl28"
100,risin_developer,"TEAM INSPIRE....LETS DO THIS!!!

#DataHack #Afffoundry #datascience #MachineLearning #HackaChan https://t.co/f64wzNKyqY"
101,risin_developer,"Your brain rearranges the image to fit what you read first. If you had seen the image without reading the caption first, you'd observe it's not upside down. https://t.co/nYv9190X7G"
102,risin_developer,"I may act professional, geeky, nerdy and sometimes super serious and whatnot, but deep down, I want Christmas clothes. 🙄🙄"
103,risin_developer,And I thought it was just me. 🤔🤔 https://t.co/mzulT9301A
104,risin_developer,"So twitter has started exposing people again. 😋

I'm seeing ""Twitter for IPhone/Android/web client"" on tweets. 😁"
105,risin_developer,"Respect cleaners/janitors.
Even if you they're  getting paid to do the job. 
cos some people can be mean with dirt, especially if they're not the ones doing the cleaning."
106,risin_developer,You can't lose your Job to A.I if you don't have one. https://t.co/wr2YCfaEhk
107,risin_developer,"Approach people you admire.
You might be surprise how well they respond.

Happened to me today. ☺"
108,risin_developer,"So the optimal constant for the MSE is the mean value and the optimal constant for the MAE is the median.

🤔"
109,risin_developer,"The Nvidia DGX-2 GPU, 5g FREE internet and uninterrupted power supply. 😏 https://t.co/IegPGnZ9Gj"
110,risin_developer,😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/1dSTVCzG67
111,risin_developer,"This morning I went to submit my Logbook at ITF office in Ikeja. 
The lady at the desk asked me what I interned for.
 ""web development""  I said.
She looked at me, took her pen and said "" I'm just going to sign this book for you, but deep down I know you can't build a website. 😂"
112,risin_developer,👏👏👏 https://t.co/cBZt8lduu3
113,risin_developer,"Today I Did an ML project in Python, updated a clients website in Node.js and then started an Android app in Java. At a point I was adding semicolons to Python and using List comprehension in Java. I wrote a function in JavaScript and pressed shift enter to run the cell. 😂"
114,risin_developer,"Thanks, will def check it out. https://t.co/hneU92o0tW"
115,risin_developer,I've been waiting for a DNS configuration to propagate since morning. 😥 https://t.co/IzhYl6FXMl
116,risin_developer,Dude practically watched MR. Robot. https://t.co/6KqMbdNQJG
117,risin_developer,A chrome browser with google search tab open. 😁 https://t.co/fFrANPuAwi
118,risin_developer,Well done 👌👌 https://t.co/VyQdL228EJ
119,risin_developer,Thanks. https://t.co/d4JY4fHzjs
120,risin_developer,"So my PC sleeps on windows and wakes up in Ubuntu. 

Weird 🤔🤔"
121,risin_developer,"Hmmmm, sounds familiar. Will check it out. Thanks https://t.co/kOROwiyQEk"
122,risin_developer,"Thanks bro, will check it out. https://t.co/QjzL9uFgEe"
123,risin_developer,"What do you think?

EDA before baseline model?
                  or
Baseline model before EDA?"
124,risin_developer,"Thanks Ronald, I'll definitely get it https://t.co/pmPdlC1lmf"
125,risin_developer,"Thanks, I'll check them out. https://t.co/9ooo9spCMR"
126,risin_developer,"I'll be taking a break off laptop screens and coding soon. I want to read some books, completely unrelated to tech. 

Please suggest one below.👇👇

Works of fiction, inspirational, leadership e.t.c"
127,risin_developer,"Banana head on a stick started towards me again. He stopped and carefully inspected the sharp sword  the woman with the face of a cup gave him .
 She had been barking and gesticulating since banana man appeared."
128,risin_developer,I'll go with Silicon Valley. 😊 https://t.co/nN7LuQd4Ym
129,risin_developer,31! is it a bedbug? https://t.co/K4XgOUH9K1
130,risin_developer,learnt so much from this thread. Thanks for doing it prof. 👌👌 https://t.co/m1z79sUJ1x
131,risin_developer,"#FineDevsTwitter

@Kolokodess  since we're doing this. This is the only fine pic I got. Last week with dem boys. 😎 https://t.co/yC4u5lh6Y0"
132,risin_developer,Me pretending to understand a paper at first read. 😀 https://t.co/OhGb2ffnOc
133,risin_developer,2🚀19 https://t.co/jajnVzSqYT
134,risin_developer,"Nah, I'm sure you read my mind and brought out this tweet. I was just going to tweet this. 

I stopped using that term a long time ago. I use self paced (inplace=True) https://t.co/GLNDFAUmDN"
135,risin_developer,"The truth is if there were super powered individuals today,  there would be little to no heroes or vigilantes going around and  acting all saint. The fact is we would despise their actions quicker than we thought."
136,risin_developer,Seeded a torrent to download a file since morning. The estimated time of download is still at infinity. 😂😂
137,risin_developer,Your model can't be bad if you never test it. 👌 https://t.co/Vg1dS2NCrf
138,risin_developer,😂😂 Warri people. https://t.co/ZxcTLAe5b0
139,risin_developer,🤔🤔🤔 Interesting https://t.co/tmQh0LTslz
140,risin_developer,"Ambition is a dream with a v8 engine.
  --Elvis Presley."
141,risin_developer,"Clients are always full of ideas. 
Then when you bill them, they start doing feature selection. 😂😂"
142,risin_developer,"Go see the movie ""hidden figures"". Come thank me later. 😏"
143,risin_developer,😂😂 https://t.co/TayxyWpFAF
144,risin_developer,Why do people easily believe and forward articles that's supposed to take them less than a minute to confirm.
145,risin_developer,"The #HackExpo2018 Hackathon was intense. Well my group didn't win because we were trying to reinvent the wheel. We built our model from scratch while the winners just used pretrained models.🙄🙄

I guess we learnt our lesson. Next time we'll understand the problem first. 😂😂 https://t.co/aRTnnYzxu4"
146,risin_developer,"#HackExpo2018 Hackathon in progress... 

@Rx_Deyholar @_emmarex_ https://t.co/Uv8lYyzrg2"
147,risin_developer,"Part 1/2 
In an argument, "" you're right"" sometimes mean ""okay, I agree with you, your facts are legit, you win.

Sometimes it means "" begone from me you ignorant little peasant and continue to wallow in your pit of unawareness and misguided knowledge."
148,risin_developer,"Easily deploy your machine learning model.  
👇👇👇👇👇👇👇👇👇 https://t.co/xw8Xq0XxG5"
149,risin_developer,Nice thread @MercyMarkus You're definitely good at summarizing. This thread summarizes some of the most important concepts in deep Learning. https://t.co/ssS53uCc35
150,risin_developer,"Hah! Uncle, so you can lie like this? We have a ping pong date tomorrow then. 😅😅 https://t.co/AdDOEtaUOh"
151,risin_developer,Thank you @DeepQuestAI and @AISaturdayLagos for HackExpo 2018. Such great sessions on the latest cutting edge applications of AI. Thanks to all the amazing speakers especially @OlafenwaMoses and @johnolafenwa. You guys rock! https://t.co/8bJOr3WbNe
152,risin_developer,This thread is full of wisdom. 😂😂 https://t.co/VnEj1hb40F
153,risin_developer,"You learn more from the days you make the most mistakes.

--C R.O"
154,risin_developer,"The statement below is Underated.

👇👇👇👇👇👇👇👇👇👇👇👇
 **You'll spend most of your time preparing your data***
👆👆👆👆👆👆👆👆👆👆👆👆"
155,risin_developer,"For some weird reason, Kaggle isn't loading. 🤔🤔"
156,risin_developer,Hmmmm...🤔🤔 https://t.co/jLEMjjMStj
157,risin_developer,"Apparently kids I taught in junior secondary applied for admission to the university this year. 

I'm definitely not the one getting old."
158,risin_developer,"What would happen of we Nuke the moon?

Beside darkness at night..."
159,risin_developer,"Once you can name something, you get power over it.

--- Rumpelstiltskin principle."
160,risin_developer,"Me: Jollof rice is overrated.

Friend:

        😃
          |\✋🤚
         / \_
━━━━━┓ ＼＼ 
┓┓┓┓┓┃   
┓┓┓┓┓┃       ヽ😮ノ
┓┓┓┓┓┃ 　       /
┓┓┓┓┓┃        ノ) 
┓┓┓┓┓┃
┓┓┓┓┓┃
┓┓┓┓┓┃
┓┓┓┓┓┃"
161,risin_developer,"In Nigeria, this would take just two administrations of 8 yrs each to get the project signed. 😩😩 https://t.co/5Kcfw4QEsS"
162,risin_developer,"You want to stay relevant as a software developer for the next 10 years?

These are the 3 major things you should focus on:

- How to name things
- How to rename things
- How to not name things

© 1995"
163,risin_developer,GANs are notoriously hard to train. 🤔
164,risin_developer,Hmmmm https://t.co/N72W4QfHqD
165,risin_developer,🤔🤔 https://t.co/8uoydqvNoC
166,risin_developer,"Someone online: I mastered data science in one month.

Me: https://t.co/XUO1wWd1rl"
167,risin_developer,What did I just watch!!! 😂😂 https://t.co/l8skTpktJc
168,risin_developer,"Apparently someone messaged me last night asking if I wanted a website (That they made website and wanted me to patronize them)

I guess my profile isn't clear enough..😂😂"
169,risin_developer,I love this show like mad! Can't wait for next season. 😫😫 https://t.co/1FO5hggszP
170,risin_developer,"Successfully completed the Machine Learning with TensorFlow on @GCPcloud Platform. I'm super excited for more. Thanks to @robert_thas for recommending this course, it was a real eye opener. And thanks to @lak_gcp for putting together such amazing content. I'm really grateful. https://t.co/QQ9IWs9nSL"
171,risin_developer,"There  is  only  one  way  under  high  heaven  to  get  anybody to do  anything.  Did  you ever  stop  to  think of  that?  Yes, just  one way.  And that  is  by  making the other  person  want  to  do  it."
172,risin_developer,💪💪 https://t.co/8e4EqD7QXB
173,risin_developer,"I  often  liked  to  play  tricks  on  people when  I  was  at  MIT.  One  time,  in  mechanical drawing  class,  some  joker  picked  up  a French  curve  (a  piece  of  plastic  for  drawing smooth  curves    a curly,  funnylooking  thing)  and  said"
174,risin_developer,"Me playing mortal Kombat on Sega.
Announcer: Finish him

My Friend:
Don't do it
Don't do it
Don't do it
Don't do it
Don't do it
Don't do it
Don't do it
Don't do it
Don't do it
Don't do it
Don't do it

Me:
XAXBCZCZAAXAXA 😂"
175,risin_developer,"Please retweet, someone might need a Job. https://t.co/IZ68vDVtif"
176,risin_developer,"Lagos traffic is not because of the population or the number of cars. Its the mindset of Lagosians. Ban cars and let everyone use bicycles, there will still be traffic in this Lagos. 😫😫 https://t.co/BY01TT2cDi"
177,risin_developer,Now years old. https://t.co/M8YmFYoUen
178,risin_developer,"Imagine there was no oil in Nigeria, and every state had complete control over its resources. Do you think Nigeria would be a better country?"
179,risin_developer,😂😂 I got this one last month. https://t.co/9Lm0lIKdaT
180,risin_developer,"Hey, I have an idea for a great app. Can you create it, I don't have money to pay you but we can be partners.

9.9/10 developers will received this message in their life time. 😊"
181,risin_developer,"AI FIRST  doesn't actually mean every product must use A.I-- some products are actually better off without it-- It's actually more of a thinking, a paradigm shift, a new kind of software  engineering."
182,risin_developer,Haha...That's the spirit bro.😁 https://t.co/izZWyqpp1m
183,risin_developer,"If this happens,  It would be the only show I'd pay my money to go see in Nigeria. 😫 https://t.co/NllUpjs3V5"
184,risin_developer,"My brother, take your time. 😫😫 https://t.co/5ffOekseyf"
185,risin_developer,"{\__/}
( • . •)
/ &gt;📦 from sklearn import *

{\__/}
( • - •)
/&gt;📦 oh noooo
   📦📦
   📦📦📦
   📦📦📦📦
   📦📦📦📦📦
   📦📦📦📦📦📦
   📦📦📦📦📦📦📦
   📦📦📦📦📦📦📦📦
   📦📦📦📦📦📦📦📦
   📦📦📦📦📦📦📦📦
   📦📦📦📦📦📦📦📦"
186,risin_developer,"Until someone convinces me on ""why I need to fold my phone"" https://t.co/gMLOY5gQIg"
187,risin_developer,"Copy, edit and paste. ✔ https://t.co/BuDegixkW3"
188,risin_developer,"One day the ""terms and conditions"" you always skip will come back to haunt you. 😩

Me telling Me this morning as I clicked ☑ Acceept.

I'll change, just not today. 😂"
189,risin_developer,Good read. 🤔 https://t.co/K58xDfGQta
190,risin_developer,Very very true. https://t.co/P8WiADD8Mr
191,risin_developer,eee-tah-pree-nion. 😁😁 https://t.co/EqbtBeh0lw
192,risin_developer,"Nigerians, they say It's

 an-trah-pree-nior
      Not
eee-tah-pree-nion

😄😄"
193,risin_developer,"Currently on course 4 of the @GCPcloud specialization.
Now I know what it means to practice ML at scale using tools like Big query, Apache Beam, Dataflow &amp; Tensorflow. 
I'd certainly recommend it to anyone looking to not just create ML models but put it in production. https://t.co/YNbbQDxTsI"
194,risin_developer,😂😂 https://t.co/RWkd77LU0s
195,risin_developer,"There are two types of people in this world.

1. Those who extrapolate from incomplete data.

2."
196,risin_developer,"Some people talk, some people do! https://t.co/kfl1FnXBTO"
197,risin_developer,April 2019 be acting like a million years to come..🙄 https://t.co/iymSRzHtO4
198,risin_developer,Look at all this computer pharmacist o...and my fellow Computer scientists are still installing Dreamweaver. 😅😅 https://t.co/YFXTCFSF1z
199,risin_developer,"Going to seven months  in Lagos and today I proudly gave my first direction  to someone going to Magodo.

😂😂"
200,risin_developer,"Haha...I did FORTRAN and PASCAL too in my second year...just last session it was changed to PYTHON and JAVA.

 I'm happy for them. https://t.co/csXOMKt4a2"
201,risin_developer,"Here's one of my flash fiction.

""Am in town bro"", the hoarse voice squeezed through Richard's phone. 

He barely answered his brother as his mind processed the information he had received minutes before. 

#thread"
202,risin_developer,📢📢📢📢📢 https://t.co/onavTWDq0u
203,risin_developer,"I'm surprised when I see memes about a missing semicolon giving devs sleepless night. 🙄

Ah mean, don't they use an IDE?

 or

 don't they read error messages?"
204,risin_developer,Leave the A.I circle and you'll be surprise how slow the world is.
205,risin_developer,Fadalaud! 😫😫 https://t.co/4zfa3cBarW
206,risin_developer,So when are we getting dark mode on WhatsApp and SMS?
207,risin_developer,"I have three uncompleted novels starring at me in my docs folder...I'm opening another one. 😄😄

How do writers finish their books, its so difficult."
208,risin_developer,I cleaned the data already. https://t.co/PNnb4NRQXP
209,risin_developer,"1N73LL1G3NC3  15  7H3  4B1L17Y 70  4D4P7  70 CH4NG3. 

-S7EPH3N H4WK1NG"
210,risin_developer,😩😩 https://t.co/Yu1cioS379
211,risin_developer,😥😥 Only in Lagos. Crazy people everywhere. https://t.co/Nt8C84cLEu
212,risin_developer,"One of my favs. 😍

""The passport of MALLAM ILIA"" https://t.co/2e5eZfMvPe"
213,risin_developer,"I always understand movies quickly, from sci-fi to conspiracy to spy movies. 

But ah swear, I still don't understand the movie ""Hacker"" and I'm almost through with season one."
214,risin_developer,😁😁 https://t.co/W9apcDWZ0I
215,risin_developer,"The first #Manchester Derby. 

Wait are they wearing sleeves inside? 😫😫 https://t.co/cztkjUv2kq"
216,risin_developer,Why does French sound so good?  😍😍
217,risin_developer,"Python list comprehension is like super amazing. Who thought of that?

We need it JavaScript. 😁"
218,risin_developer,"You can't go up by pulling people down.

 you're not a pull request."
219,risin_developer,Where? Cos I'm looking for an excuse to start wearing my hoodies https://t.co/WgZ4uiRX0L
220,risin_developer,"Only viable when you have lots of data, like in the order of maybe 100k and above. Otherwise Trees would general work better. https://t.co/fgJSC4WTfF"
221,risin_developer,Every time https://t.co/4Y6wqqYzuz
222,risin_developer,"When Thanos collected the five infinity stones and black widow comes charging with a stick. 

Thanos: https://t.co/ptGod9GpCb"
223,risin_developer,Waiting for SSH key to propagate. https://t.co/QFOr9MsSbG
224,risin_developer,"Lol...after watching that, next thing you know I'm watching videos with title like ""This video will restore your faith in Humanity"", and then funny kids video and then news on Eminem vs MGK..and before you know its evening already. 😂😂 https://t.co/tPgCkdc1Hp"
225,risin_developer,An open tab of Jupyter notebook. 🙄 https://t.co/ahFqmzuvMj
226,risin_developer,"It was my first time at @AISaturdayLagos and it was super awesome. @sarahookr session on model interpretation was so much fun and engaging. 😁

You guys based in Lagos are enjoying shall minus the traffic  😂 https://t.co/XGDYxPsZIZ"
227,risin_developer,Wow! I have to read this....🏃🏃 https://t.co/9slKvroo3u
228,risin_developer,"Build. Ship. Scale.

#Devfest18 was lit. Wanna say a big  thank you to the organizers, speakers and everyone who volunteered to make this happen.

You guys are the best.

#DevFestLagos #gdgLagos #dsct18 https://t.co/ceyotEGfbc"
229,risin_developer,"Stew-lopers. 

#DevFestLagos #DevFest18 #devfest2018 https://t.co/qdIp6q4LtW"
230,risin_developer,"Men on fire...

#DevFestLagos #DevFest18 https://t.co/cv0PqnW17E"
231,risin_developer,"Lol...she said "" kids know numpy, love it like meatpie"". 😂 https://t.co/AgtU2MPqjK"
232,risin_developer,This is true! https://t.co/LiAvpRJ022
233,risin_developer,"I just published a new tutorial on using transfer learning to increase our model's accuracy (80% on my last post) to about 96% in #keras and trained on  @kaggle Kernels.

@DataScienceNIG 

https://t.co/IxUSBxDIuq"
234,risin_developer,"Well I thought technical writing meant I wouldn't have time to learn. 
I was wrong, very wrong, very very wrong.

I've done more research and learnt more today than I would on normal day.

Thanks to @jeremyphoward on @fastdotai I'm following your advise."
235,risin_developer,"If you stay in Lagos for ten years, you spend 5 years in traffic, 3 years trying to avoid traffic and one year contemplating whether to enter traffic."
236,risin_developer,"Avengers!  fear no more, developers just found a way to kill Thanos. 😎

: sudo kill thanos https://t.co/xAVqnqEYVC"
237,risin_developer,"Using datasets on Kaggle really makes life easy. 

I spent the whole day cleaning and merging datasets.

As at 8:25 pm I  can boldly say I have a non working dataset! 😔"
238,risin_developer,😎😎 https://t.co/yJcGR3xwvD
239,risin_developer,I've joined Juve since nah... https://t.co/QvTIcuuVQC
240,risin_developer,"Thank you, your feedback means a lot to me. 🙏 https://t.co/9JUc8FcF4g"
241,risin_developer,"Hah! Suddenly everything is statistics to me.

I immediately start calculating mean and variance when I see a sequence of numbers. 😂

Statisticians is this how y'all behave?"
